background,source,term_id,term_name,effective_domain_size,term_size,query_size,intersection_size,raw_p_hypergeom,gprofiler_fdr,tested_term_family_size,BH_FDR_all_GO_KEGG,BH_FDR_within_source
sensitivity_crc_union,GO:MF,GO:0030284,nuclear estrogen receptor activity,16307,4,81,1,0.019723020435151537,0.05086463164854862,10123,0.5723897089239107,0.9552925161006651
sensitivity_crc_union,GO:BP,GO:0038124,toll-like receptor TLR6:TLR2 signaling pathway,16307,4,81,1,0.019723020435151537,0.059521958291371746,24546,0.5723897089239107,0.48123385646245487
sensitivity_crc_union,GO:MF,GO:0048248,CXCR3 chemokine receptor binding,16307,5,81,1,0.024593439090905247,0.05878364437786724,10123,0.6684452883659993,1.0
sensitivity_crc_union,GO:BP,GO:0002155,regulation of thyroid hormone receptor signaling pathway,16307,5,81,1,0.024593439090905247,0.06973940319367493,24546,0.6684452883659993,0.5638416965717867
sensitivity_crc_union,GO:BP,GO:0070426,"positive regulation of nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway",16307,5,81,1,0.024593439090905247,0.06973940319367493,24546,0.6684452883659993,0.5638416965717867
sensitivity_crc_union,GO:BP,GO:0038159,C-X-C chemokine receptor CXCR4 signaling pathway,16307,5,81,1,0.024593439090905247,0.06973940319367493,24546,0.6684452883659993,0.5638416965717867
sensitivity_crc_union,GO:MF,GO:0170055,lipid transmembrane transporter activity,16307,49,81,2,0.024647687624115018,0.05878364437786724,10123,0.6684452883659993,1.0
sensitivity_crc_union,GO:BP,GO:0034142,toll-like receptor 4 signaling pathway,16307,51,81,2,0.026553266934204227,0.07416349439948859,24546,0.7117795970829224,0.5996103865381572
sensitivity_crc_union,GO:BP,GO:0007200,phospholipase C-activating G protein-coupled receptor signaling pathway,16307,131,81,3,0.027450818681976734,0.07611021508537118,24546,0.7314211655552104,0.6153495848107772
sensitivity_crc_union,GO:BP,GO:0051055,negative regulation of lipid biosynthetic process,16307,52,81,2,0.027527802996178196,0.07611512741019784,24546,0.7314211655552104,0.615389300859918
sensitivity_crc_union,GO:MF,GO:0031748,D1 dopamine receptor binding,16307,6,81,1,0.02943995678404943,0.06569132126654782,10123,0.746419639313965,1.0
sensitivity_crc_union,GO:MF,GO:0031731,CCR6 chemokine receptor binding,16307,6,81,1,0.02943995678404943,0.06569132126654782,10123,0.746419639313965,1.0
sensitivity_crc_union,GO:BP,GO:0031394,positive regulation of prostaglandin biosynthetic process,16307,6,81,1,0.02943995678404943,0.07778912863043869,24546,0.746419639313965,0.628923567642539
sensitivity_crc_union,GO:BP,GO:0002154,thyroid hormone receptor signaling pathway,16307,6,81,1,0.02943995678404943,0.07778912863043869,24546,0.746419639313965,0.628923567642539
sensitivity_crc_union,GO:CC,GO:0002199,zona pellucida receptor complex,16307,6,81,1,0.02943995678404943,0.09893194779756145,4069,0.746419639313965,1.0
sensitivity_crc_union,GO:BP,GO:0050994,regulation of lipid catabolic process,16307,57,81,2,0.0326114501855043,0.08411925468410461,24546,0.8080735142374108,0.680102511685122
sensitivity_crc_union,GO:BP,GO:0046503,glycerolipid catabolic process,16307,57,81,2,0.0326114501855043,0.08411925468410461,24546,0.8080735142374108,0.680102511685122
sensitivity_crc_union,GO:BP,GO:0140895,cell surface toll-like receptor signaling pathway,16307,58,81,2,0.033669255203461465,0.08510767138377734,24546,0.8210517951625412,0.6880938411680498
sensitivity_crc_union,GO:BP,GO:0090154,positive regulation of sphingolipid biosynthetic process,16307,7,81,1,0.03426268934649909,0.08510767138377734,24546,0.8210517951625412,0.6880938411680498
sensitivity_crc_union,KEGG,KEGG:05321,Inflammatory bowel disease,16307,61,81,2,0.036922001130508635,0.09005366129392338,586,0.8709782678201089,0.26385722759119584
sensitivity_crc_union,GO:MF,GO:0048018,receptor ligand activity,16307,500,81,6,0.037974731812535814,0.08066775616138043,10123,0.8920659222199273,1.0
sensitivity_crc_union,GO:MF,GO:0001664,G protein-coupled receptor binding,16307,257,81,4,0.039058973745300506,0.08066775616138043,10123,0.8925994766433731,1.0
sensitivity_crc_union,GO:MF,GO:0016494,C-X-C chemokine receptor activity,16307,8,81,1,0.03906175205588152,0.08066775616138043,10123,0.8925994766433731,1.0
sensitivity_crc_union,GO:MF,GO:0034040,ATPase-coupled lipid transmembrane transporter activity,16307,8,81,1,0.03906175205588152,0.08066775616138043,10123,0.8925994766433731,1.0
sensitivity_crc_union,GO:MF,GO:0005102,signaling receptor binding,16307,1227,81,11,0.03969249587296249,0.08165746288369001,10123,0.9038029575613068,1.0
sensitivity_crc_union,GO:MF,GO:0030546,signaling receptor activator activity,16307,507,81,6,0.04019762664439337,0.08238220821797732,10123,0.9116098443853085,1.0
sensitivity_crc_union,GO:BP,GO:0055088,lipid homeostasis,16307,155,81,3,0.04196814891516142,0.09786121359940873,24546,0.9435994785247614,0.79120597793514
sensitivity_crc_union,GO:BP,GO:0007166,cell surface receptor signaling pathway,16307,2551,81,19,0.04214160344999322,0.09819025945831106,24546,0.9469579508957334,0.793866307201484
sensitivity_crc_union,GO:MF,GO:0042379,chemokine receptor binding,16307,66,81,2,0.04259852697793732,0.08686868729766721,10123,0.950830886933703,1.0
sensitivity_crc_union,GO:MF,GO:0005319,lipid transporter activity,16307,157,81,3,0.04332213992351667,0.08686868729766721,10123,0.950830886933703,1.0
sensitivity_crc_union,KEGG,KEGG:04622,RIG-I-like receptor signaling pathway,16307,67,81,2,0.043770777490458865,0.09836129773136833,586,0.950830886933703,0.28819860235290895
sensitivity_crc_union,GO:BP,GO:0046626,regulation of insulin receptor signaling pathway,16307,67,81,2,0.043770777490458865,0.09843929013419986,24546,0.950830886933703,0.79587971529449
sensitivity_crc_union,GO:BP,GO:0002752,cell surface pattern recognition receptor signaling pathway,16307,67,81,2,0.043770777490458865,0.09843929013419986,24546,0.950830886933703,0.79587971529449
sensitivity_crc_union,GO:BP,GO:0030258,lipid modification,16307,161,81,3,0.04609536092983905,0.10287415003019468,24546,0.9938904430554428,0.8317354699081556
sensitivity_crc_union,GO:BP,GO:0106015,negative regulation of inflammatory response to wounding,16307,10,81,1,0.048589326270214624,0.10469637654816956,24546,1.0,0.846468135293604
sensitivity_crc_union,GO:BP,GO:0002674,negative regulation of acute inflammatory response,16307,10,81,1,0.048589326270214624,0.10469637654816956,24546,1.0,0.846468135293604
sensitivity_crc_union,GO:BP,GO:0002224,toll-like receptor signaling pathway,16307,72,81,2,0.04980874283129402,0.10702005890715403,24546,1.0,0.8652550612434134
sensitivity_crc_union,GO:BP,GO:0008286,insulin receptor signaling pathway,16307,167,81,3,0.050416650761560926,0.1081731107506,24546,1.0,0.874577462610088
sensitivity_crc_union,GO:MF,GO:0030545,signaling receptor regulator activity,16307,538,81,6,0.05103216804959719,0.09823692349547446,10123,1.0,1.0
sensitivity_crc_union,KEGG,KEGG:04621,NOD-like receptor signaling pathway,16307,170,81,3,0.052649095626381176,0.10968561588829405,586,1.0,0.32137885455270176
sensitivity_crc_union,GO:BP,GO:0042921,nuclear receptor-mediated glucocorticoid signaling pathway,16307,11,81,1,0.05331806558248759,0.11102444931991323,24546,1.0,0.8976304785924146
sensitivity_crc_union,GO:BP,GO:0007191,adenylate cyclase-activating dopamine receptor signaling pathway,16307,11,81,1,0.05331806558248759,0.11102444931991323,24546,1.0,0.8976304785924146
sensitivity_crc_union,GO:BP,GO:0034144,negative regulation of toll-like receptor 4 signaling pathway,16307,11,81,1,0.05331806558248759,0.11102444931991323,24546,1.0,0.8976304785924146
sensitivity_crc_union,GO:BP,GO:0008611,ether lipid biosynthetic process,16307,11,81,1,0.05331806558248759,0.11102444931991323,24546,1.0,0.8976304785924146
sensitivity_crc_union,GO:BP,GO:0060397,growth hormone receptor signaling pathway via JAK-STAT,16307,11,81,1,0.05331806558248759,0.11102444931991323,24546,1.0,0.8976304785924146
sensitivity_crc_union,GO:BP,GO:0007193,adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway,16307,75,81,2,0.05356778636218458,0.11116322583430792,24546,1.0,0.8987524839686826
sensitivity_crc_union,GO:BP,GO:0070424,"regulation of nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway",16307,12,81,1,0.05802359066151425,0.11685242366116469,24546,1.0,0.9447495359640795
sensitivity_crc_union,GO:BP,GO:0031958,nuclear receptor-mediated corticosteroid signaling pathway,16307,12,81,1,0.05802359066151425,0.11685242366116469,24546,1.0,0.9447495359640795
sensitivity_crc_union,GO:BP,GO:0106014,regulation of inflammatory response to wounding,16307,12,81,1,0.05802359066151425,0.11685242366116469,24546,1.0,0.9447495359640795
sensitivity_crc_union,GO:MF,GO:0001618,virus receptor activity,16307,80,81,2,0.06004800195308275,0.11160645880245391,10123,1.0,1.0
sensitivity_crc_union,GO:MF,GO:0050780,dopamine receptor binding,16307,13,81,1,0.0627060140525187,0.1130498595061477,10123,1.0,1.0
sensitivity_crc_union,GO:MF,GO:0042809,nuclear vitamin D receptor binding,16307,13,81,1,0.0627060140525187,0.1130498595061477,10123,1.0,1.0
sensitivity_crc_union,GO:MF,GO:0039706,co-receptor binding,16307,13,81,1,0.0627060140525187,0.1130498595061477,10123,1.0,1.0
sensitivity_crc_union,GO:BP,GO:0090153,regulation of sphingolipid biosynthetic process,16307,13,81,1,0.0627060140525187,0.12292208178411176,24546,1.0,0.9938226019343902
sensitivity_crc_union,GO:BP,GO:0070493,thrombin-activated receptor signaling pathway,16307,13,81,1,0.0627060140525187,0.12292208178411176,24546,1.0,0.9938226019343902
sensitivity_crc_union,GO:BP,GO:1900226,negative regulation of NLRP3 inflammasome complex assembly,16307,13,81,1,0.0627060140525187,0.12292208178411176,24546,1.0,0.9938226019343902
sensitivity_crc_union,GO:BP,GO:0050847,progesterone receptor signaling pathway,16307,13,81,1,0.0627060140525187,0.12292208178411176,24546,1.0,0.9938226019343902
sensitivity_crc_union,GO:BP,GO:0002220,innate immune response activating cell surface receptor signaling pathway,16307,83,81,2,0.06405932902094656,0.12482934718074057,24546,1.0,1.0
sensitivity_crc_union,GO:BP,GO:0048013,ephrin receptor signaling pathway,16307,86,81,2,0.06815875734642568,0.12892834099922007,24546,1.0,1.0
sensitivity_crc_union,GO:BP,GO:0141086,negative regulation of inflammasome-mediated signaling pathway,16307,15,81,1,0.07200200326011197,0.13321028756715392,24546,1.0,1.0
sensitivity_crc_union,GO:BP,GO:0060766,negative regulation of androgen receptor signaling pathway,16307,15,81,1,0.07200200326011197,0.13321028756715392,24546,1.0,1.0
sensitivity_crc_union,GO:BP,GO:0045833,negative regulation of lipid metabolic process,16307,90,81,2,0.07375580773850995,0.13579298501765716,24546,1.0,1.0
sensitivity_crc_union,GO:MF,GO:0048019,receptor antagonist activity,16307,16,81,1,0.07661579148353022,0.1319358198390507,10123,1.0,1.0
sensitivity_crc_union,GO:MF,GO:0046965,nuclear retinoid X receptor binding,16307,16,81,1,0.07661579148353022,0.1319358198390507,10123,1.0,1.0
sensitivity_crc_union,GO:BP,GO:0048385,regulation of retinoic acid receptor signaling pathway,16307,16,81,1,0.07661579148353022,0.13870336490399418,24546,1.0,1.0
sensitivity_crc_union,GO:CC,GO:0005794,Golgi apparatus,16307,1374,81,11,0.0768943047287829,0.169637053943651,4069,1.0,1.0
sensitivity_crc_union,GO:BP,GO:0002460,adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,16307,325,81,4,0.07836234754160908,0.1415120625480999,24546,1.0,1.0
sensitivity_crc_union,GO:MF,GO:0045236,CXCR chemokine receptor binding,16307,17,81,1,0.08120692283764203,0.13764318053298472,10123,1.0,1.0
sensitivity_crc_union,GO:BP,GO:0035358,regulation of peroxisome proliferator activated receptor signaling pathway,16307,17,81,1,0.08120692283764203,0.14400947297609912,24546,1.0,1.0
sensitivity_crc_union,GO:BP,GO:0045017,glycerolipid biosynthetic process,16307,205,81,3,0.08206231443247147,0.14535658495739995,24546,1.0,1.0
sensitivity_crc_union,GO:BP,GO:0046486,glycerolipid metabolic process,16307,334,81,4,0.0846515137100663,0.14907308330844626,24546,1.0,1.0
sensitivity_crc_union,GO:BP,GO:0050862,positive regulation of T cell receptor signaling pathway,16307,18,81,1,0.0857755071992228,0.14940587484614992,24546,1.0,1.0
sensitivity_crc_union,GO:BP,GO:0008654,phospholipid biosynthetic process,16307,213,81,3,0.08960455033820508,0.15509985367521917,24546,1.0,1.0
sensitivity_crc_union,KEGG,KEGG:04625,C-type lectin receptor signaling pathway,16307,101,81,2,0.08986046183271157,0.17280858044752234,586,1.0,0.5063291407112401
sensitivity_crc_union,GO:BP,GO:0002544,chronic inflammatory response,16307,19,81,1,0.09032165391890255,0.15509985367521917,24546,1.0,1.0
sensitivity_crc_union,GO:MF,GO:0035255,ionotropic glutamate receptor binding,16307,21,81,1,0.09934706921926148,0.15795890946661378,10123,1.0,1.0
sensitivity_crc_union,GO:BP,GO:0046628,positive regulation of insulin receptor signaling pathway,16307,21,81,1,0.09934706921926148,0.16508905426911802,24546,1.0,1.0
sensitivity_crc_union,GO:BP,GO:0044241,lipid digestion,16307,21,81,1,0.09934706921926148,0.16508905426911802,24546,1.0,1.0
sensitivity_crc_union,GO:BP,GO:0046485,ether lipid metabolic process,16307,21,81,1,0.09934706921926148,0.16508905426911802,24546,1.0,1.0
sensitivity_crc_union,GO:BP,GO:0043567,regulation of insulin-like growth factor receptor signaling pathway,16307,21,81,1,0.09934706921926148,0.16508905426911802,24546,1.0,1.0
sensitivity_crc_union,GO:BP,GO:0039531,regulation of cytoplasmic pattern recognition receptor signaling pathway,16307,109,81,2,0.10216239602781128,0.16948908980351649,24546,1.0,1.0
sensitivity_crc_union,GO:BP,GO:1904893,negative regulation of receptor signaling pathway via STAT,16307,22,81,1,0.10382655389279953,0.17002018210277198,24546,1.0,1.0
sensitivity_crc_union,GO:BP,GO:0006925,inflammatory cell apoptotic process,16307,22,81,1,0.10382655389279953,0.17002018210277198,24546,1.0,1.0
sensitivity_crc_union,GO:MF,GO:0016493,C-C chemokine receptor activity,16307,23,81,1,0.10828403311507057,0.16628231865818555,10123,1.0,1.0
sensitivity_crc_union,GO:MF,GO:0042974,nuclear retinoic acid receptor binding,16307,23,81,1,0.10828403311507057,0.16628231865818555,10123,1.0,1.0
sensitivity_crc_union,GO:BP,GO:0098856,intestinal lipid absorption,16307,24,81,1,0.11271961364305377,0.18058931241177384,24546,1.0,1.0
sensitivity_crc_union,GO:BP,GO:0045742,positive regulation of epidermal growth factor receptor signaling pathway,16307,25,81,1,0.11713340172233358,0.18512077440343866,24546,1.0,1.0
sensitivity_crc_union,GO:BP,GO:0060396,growth hormone receptor signaling pathway,16307,25,81,1,0.11713340172233358,0.18512077440343866,24546,1.0,1.0
sensitivity_crc_union,GO:BP,GO:0032801,receptor catabolic process,16307,25,81,1,0.11713340172233358,0.18512077440343866,24546,1.0,1.0
sensitivity_crc_union,GO:BP,GO:0034143,regulation of toll-like receptor 4 signaling pathway,16307,25,81,1,0.11713340172233358,0.18512077440343866,24546,1.0,1.0
sensitivity_crc_union,GO:BP,GO:0060219,camera-type eye photoreceptor cell differentiation,16307,25,81,1,0.11713340172233358,0.18512077440343866,24546,1.0,1.0
sensitivity_crc_union,GO:BP,GO:0050857,positive regulation of antigen receptor-mediated signaling pathway,16307,25,81,1,0.11713340172233358,0.18512077440343866,24546,1.0,1.0
sensitivity_crc_union,GO:BP,GO:0050996,positive regulation of lipid catabolic process,16307,25,81,1,0.11713340172233358,0.18512077440343866,24546,1.0,1.0
sensitivity_crc_union,GO:MF,GO:0004950,chemokine receptor activity,16307,26,81,1,0.12152550308951768,0.17799523414470103,10123,1.0,1.0
sensitivity_crc_union,GO:MF,GO:0001637,G protein-coupled chemoattractant receptor activity,16307,26,81,1,0.12152550308951768,0.17799523414470103,10123,1.0,1.0
sensitivity_crc_union,GO:BP,GO:0048011,neurotrophin TRK receptor signaling pathway,16307,26,81,1,0.12152550308951768,0.1892058601947566,24546,1.0,1.0
sensitivity_crc_union,GO:BP,GO:1900017,positive regulation of cytokine production involved in inflammatory response,16307,26,81,1,0.12152550308951768,0.1892058601947566,24546,1.0,1.0
sensitivity_crc_union,GO:MF,GO:0071814,protein-lipid complex binding,16307,27,81,1,0.12589602297464442,0.18143838605169357,10123,1.0,1.0
sensitivity_crc_union,GO:MF,GO:0030547,signaling receptor inhibitor activity,16307,28,81,1,0.13024506610357892,0.18720557501287755,10123,1.0,1.0
sensitivity_crc_union,GO:BP,GO:0046475,glycerophospholipid catabolic process,16307,28,81,1,0.13024506610357892,0.19870553803540997,24546,1.0,1.0
sensitivity_crc_union,GO:BP,GO:0071875,adrenergic receptor signaling pathway,16307,29,81,1,0.13457273670039752,0.20336626611369193,24546,1.0,1.0
sensitivity_crc_union,GO:BP,GO:0034121,regulation of toll-like receptor signaling pathway,16307,29,81,1,0.13457273670039752,0.20336626611369193,24546,1.0,1.0
sensitivity_crc_union,GO:BP,GO:0060765,regulation of androgen receptor signaling pathway,16307,30,81,1,0.13887913848976158,0.20739649014014575,24546,1.0,1.0
sensitivity_crc_union,GO:BP,GO:0007212,G protein-coupled dopamine receptor signaling pathway,16307,33,81,1,0.1516717608180501,0.22127605278404636,24546,1.0,1.0
sensitivity_crc_union,GO:BP,GO:0097696,cell surface receptor signaling pathway via STAT,16307,141,81,2,0.15520989719288072,0.22578689404771735,24546,1.0,1.0
sensitivity_crc_union,GO:BP,GO:0046461,neutral lipid catabolic process,16307,35,81,1,0.16009571102561157,0.2304649495845218,24546,1.0,1.0
sensitivity_crc_union,GO:BP,GO:0033144,negative regulation of intracellular steroid hormone receptor signaling pathway,16307,35,81,1,0.16009571102561157,0.2304649495845218,24546,1.0,1.0
sensitivity_crc_union,GO:MF,GO:0035254,glutamate receptor binding,16307,36,81,1,0.16427665051718765,0.2230355532210687,10123,1.0,1.0
sensitivity_crc_union,KEGG,KEGG:04060,Cytokine-cytokine receptor interaction,16307,285,81,3,0.16866308884566586,0.26771918864391425,586,1.0,0.7844172227266681
sensitivity_crc_union,GO:BP,GO:1900225,regulation of NLRP3 inflammasome complex assembly,16307,39,81,1,0.17669652863899615,0.246984650528542,24546,1.0,1.0
sensitivity_crc_union,GO:MF,GO:0005544,calcium-dependent phospholipid binding,16307,42,81,1,0.18893407728765677,0.25082627501982036,10123,1.0,1.0
sensitivity_crc_union,GO:BP,GO:0141085,regulation of inflammasome-mediated signaling pathway,16307,42,81,1,0.18893407728765677,0.2575679652650769,24546,1.0,1.0
sensitivity_crc_union,GO:BP,GO:0010469,regulation of signaling receptor activity,16307,42,81,1,0.18893407728765677,0.2575679652650769,24546,1.0,1.0
sensitivity_crc_union,GO:BP,GO:0001754,eye photoreceptor cell differentiation,16307,42,81,1,0.18893407728765677,0.2575679652650769,24546,1.0,1.0
sensitivity_crc_union,GO:BP,GO:0046627,negative regulation of insulin receptor signaling pathway,16307,42,81,1,0.18893407728765677,0.2575679652650769,24546,1.0,1.0
sensitivity_crc_union,GO:BP,GO:0032365,intracellular lipid transport,16307,43,81,1,0.1929732005424801,0.26119778727016035,24546,1.0,1.0
sensitivity_crc_union,GO:BP,GO:0044546,NLRP3 inflammasome complex assembly,16307,43,81,1,0.1929732005424801,0.26119778727016035,24546,1.0,1.0
sensitivity_crc_union,GO:BP,GO:0140632,canonical inflammasome complex assembly,16307,45,81,1,0.20099194017013958,0.26905270297907596,24546,1.0,1.0
sensitivity_crc_union,KEGG,KEGG:00565,Ether lipid metabolism,16307,45,81,1,0.20099194017013958,0.30453324268202997,586,1.0,0.892282401058347
sensitivity_crc_union,GO:BP,GO:0046474,glycerophospholipid biosynthetic process,16307,172,81,2,0.2104373580948464,0.2788685373967495,24546,1.0,1.0
sensitivity_crc_union,GO:BP,GO:0009395,phospholipid catabolic process,16307,48,81,1,0.21287272313895286,0.2800180188257628,24546,1.0,1.0
sensitivity_crc_union,GO:BP,GO:0039532,negative regulation of cytoplasmic pattern recognition receptor signaling pathway,16307,48,81,1,0.21287272313895286,0.2800180188257628,24546,1.0,1.0
sensitivity_crc_union,GO:BP,GO:0141084,inflammasome-mediated signaling pathway,16307,48,81,1,0.21287272313895286,0.2800180188257628,24546,1.0,1.0
sensitivity_crc_union,GO:BP,GO:0030521,androgen receptor signaling pathway,16307,48,81,1,0.21287272313895286,0.2800180188257628,24546,1.0,1.0
sensitivity_crc_union,GO:BP,GO:0050856,regulation of T cell receptor signaling pathway,16307,49,81,1,0.21679407804551187,0.283945996956935,24546,1.0,1.0
sensitivity_crc_union,GO:BP,GO:0006644,phospholipid metabolic process,16307,328,81,3,0.22297232981002374,0.2909084629579852,24546,1.0,1.0
sensitivity_crc_union,GO:BP,GO:0030520,estrogen receptor signaling pathway,16307,53,81,1,0.23228747676040873,0.29945850507201766,24546,1.0,1.0
sensitivity_crc_union,GO:BP,GO:0042058,regulation of epidermal growth factor receptor signaling pathway,16307,56,81,1,0.24370850420766005,0.31023019655113476,24546,1.0,1.0
sensitivity_crc_union,GO:BP,GO:0002822,regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,16307,191,81,2,0.24521521727568632,0.31175603000376173,24546,1.0,1.0
