background,source,term_id,term_name,effective_domain_size,term_size,query_size,intersection_size,raw_p_hypergeom,gprofiler_fdr,tested_term_family_size,BH_FDR_all_GO_KEGG,BH_FDR_within_source
sensitivity_crc_union,GO:BP,GO:0070887,cellular response to chemical stimulus,16307,2055,81,44,2.3594669651165695e-19,7.163341706093821e-16,24546,9.278367893624397e-15,5.791547612575131e-15
sensitivity_crc_union,GO:BP,GO:0009725,response to hormone,16307,861,81,28,3.4123425912108337e-16,5.179936053458018e-13,24546,6.709348002838741e-12,4.187968062193056e-12
sensitivity_crc_union,GO:BP,GO:0042221,response to chemical,16307,3223,81,49,9.561285302174447e-16,9.676020725800492e-13,24546,1.2532932774090266e-11,7.823043634239133e-12
sensitivity_crc_union,GO:BP,GO:0033993,response to lipid,16307,841,81,27,1.8445292641775665e-15,1.399997711510782e-12,24546,1.8133567196129655e-11,1.1318953829625637e-11
sensitivity_crc_union,GO:BP,GO:0032870,cellular response to hormone stimulus,16307,641,81,24,3.39824884708068e-15,2.063416699947382e-12,24546,2.2584645410781373e-11,1.6682683240088474e-11
sensitivity_crc_union,GO:MF,GO:0004879,nuclear receptor activity,16307,57,81,11,3.44593308068071e-15,1.1415108507247275e-12,10123,2.2584645410781373e-11,2.143880211852758e-11
sensitivity_crc_union,GO:MF,GO:0098531,ligand-modulated transcription factor activity,16307,58,81,11,4.235661783765204e-15,1.1415108507247275e-12,10123,2.379473771211184e-11,2.143880211852758e-11
sensitivity_crc_union,GO:BP,GO:0006693,prostaglandin metabolic process,16307,41,81,10,5.095719518027684e-15,2.5784340761220373e-12,24546,2.5048009290865077e-11,2.0846588548251254e-11
sensitivity_crc_union,GO:MF,GO:0004955,prostaglandin receptor activity,16307,10,81,7,6.785760966081213e-15,1.2191750535725854e-12,10123,2.9649251581130844e-11,2.289741941988004e-11
sensitivity_crc_union,GO:BP,GO:0006692,prostanoid metabolic process,16307,43,81,10,8.645894418193261e-15,3.7498479219478354e-12,24546,3.399911521010318e-11,3.0317446341281684e-11
sensitivity_crc_union,GO:MF,GO:0004954,prostanoid receptor activity,16307,11,81,7,1.8586716432157597e-14,2.5045600392332265e-12,10123,6.644582154346958e-11,4.703833261068284e-11
sensitivity_crc_union,GO:BP,GO:0009719,response to endogenous stimulus,16307,1382,81,32,2.1485510963236115e-14,8.153751410548036e-12,24546,7.040801942652475e-11,6.59229190129492e-11
sensitivity_crc_union,GO:BP,GO:0071396,cellular response to lipid,16307,574,81,22,3.793801429154562e-14,1.279775682101455e-11,24546,1.1475957492313385e-10,1.0346961097780877e-10
sensitivity_crc_union,GO:BP,GO:0006954,inflammatory response,16307,824,81,25,9.614671032765252e-14,2.919014125547529e-11,24546,2.700623740660434e-10,2.360017151702559e-10
sensitivity_crc_union,GO:MF,GO:0004953,icosanoid receptor activity,16307,15,81,7,3.567164435418585e-13,3.8454032613812186e-11,10123,9.284469347291208e-10,7.222081115948467e-10
sensitivity_crc_union,GO:BP,GO:0046457,prostanoid biosynthetic process,16307,26,81,8,3.7776296805172244e-13,1.0426257918227526e-10,24546,9.284469347291208e-10,8.429608921634163e-10
sensitivity_crc_union,GO:BP,GO:0071495,cellular response to endogenous stimulus,16307,1162,81,28,6.222193837125991e-13,1.5742150407928679e-10,24546,1.4393032379478968e-09,1.2727497493841215e-09
sensitivity_crc_union,GO:BP,GO:0030522,intracellular receptor signaling pathway,16307,368,81,17,2.4387174521199994e-12,5.344267951909641e-10,24546,5.0343272952663455e-09,4.32083007732455e-09
sensitivity_crc_union,GO:MF,GO:0004957,prostaglandin E receptor activity,16307,5,81,5,2.667985208441099e-12,2.396740045582921e-10,10123,5.0343272952663455e-09,4.501335710841541e-09
sensitivity_crc_union,GO:BP,GO:1901700,response to oxygen-containing compound,16307,1540,81,31,2.7163202324692685e-12,5.344267951909641e-10,24546,5.0343272952663455e-09,4.32083007732455e-09
sensitivity_crc_union,GO:BP,GO:0033559,unsaturated fatty acid metabolic process,16307,102,81,11,2.785011090478273e-12,5.344267951909641e-10,24546,5.0343272952663455e-09,4.32083007732455e-09
sensitivity_crc_union,GO:BP,GO:0006952,defense response,16307,1650,81,32,2.8164784990300985e-12,5.344267951909641e-10,24546,5.0343272952663455e-09,4.32083007732455e-09
sensitivity_crc_union,GO:BP,GO:0006690,icosanoid metabolic process,16307,107,81,11,4.748902465557588e-12,8.48098110907809e-10,24546,8.119384371982026e-09,6.856856465857445e-09
sensitivity_crc_union,GO:BP,GO:1901701,cellular response to oxygen-containing compound,16307,1123,81,26,1.3295563916412844e-11,2.2425184472349724e-09,24546,2.1784781477042447e-08,1.8130717327348314e-08
sensitivity_crc_union,GO:BP,GO:0009605,response to external stimulus,16307,2120,81,35,1.7240295197407735e-11,2.754817695754228e-09,24546,2.711829473371447e-08,2.2272646627135276e-08
sensitivity_crc_union,GO:BP,GO:0001516,prostaglandin biosynthetic process,16307,24,81,7,1.8510804275296317e-11,2.8099400889899836e-09,24546,2.799687951237509e-08,2.271831008707117e-08
sensitivity_crc_union,GO:BP,GO:0042127,regulation of cell population proliferation,16307,1555,81,30,2.074247092223936e-11,2.9987686533294648e-09,24546,3.021025653874595e-08,2.4244985297966065e-08
sensitivity_crc_union,GO:MF,GO:0003707,nuclear steroid receptor activity,16307,26,81,7,3.490244515195218e-11,2.6874882767003145e-09,10123,4.901799118412027e-08,5.047392175331599e-08
sensitivity_crc_union,GO:BP,GO:0006636,unsaturated fatty acid biosynthetic process,16307,44,81,8,3.988574160959493e-11,5.504232342124078e-09,24546,5.408506562261073e-08,4.450160970677805e-08
sensitivity_crc_union,GO:BP,GO:0046456,icosanoid biosynthetic process,16307,50,81,8,1.1796513514082698e-10,1.5571397838589132e-08,24546,1.54628699142596e-07,1.2589444378985822e-07
sensitivity_crc_union,GO:BP,GO:0006950,response to stress,16307,3544,81,44,1.4207090107930018e-10,1.7971968986531558e-08,24546,1.8021922948523872e-07,1.4530301407885425e-07
sensitivity_crc_union,GO:BP,GO:0032787,monocarboxylic acid metabolic process,16307,549,81,18,1.4915001014373707e-10,1.8112777231855486e-08,24546,1.832867187153849e-07,1.4644144595952682e-07
sensitivity_crc_union,GO:BP,GO:0006631,fatty acid metabolic process,16307,358,81,15,2.1687708871877356e-10,2.532457082116143e-08,24546,2.584386253568803e-07,2.047486546035006e-07
sensitivity_crc_union,GO:BP,GO:1901654,response to ketone,16307,197,81,12,2.357252889115231e-10,2.6505999153162263e-08,24546,2.7263709591637454e-07,2.1430047931934243e-07
sensitivity_crc_union,GO:BP,GO:0008283,cell population proliferation,16307,1841,81,31,2.6903114394435586e-10,2.9170662607681022e-08,24546,3.022680201276529e-07,2.358442306877914e-07
sensitivity_crc_union,GO:BP,GO:0006629,lipid metabolic process,16307,1193,81,25,3.0922546149203366e-10,3.237270693413174e-08,24546,3.377772791031314e-07,2.617326957856365e-07
sensitivity_crc_union,KEGG,KEGG:00590,Arachidonic acid metabolism,16307,58,81,8,4.079354423445189e-10,8.158708846890398e-08,586,4.335581982366449e-07,2.390501692138881e-07
sensitivity_crc_union,GO:BP,GO:0034694,response to prostaglandin,16307,36,81,7,4.256428887270185e-10,4.3075060339174246e-08,24546,4.4047318306055987e-07,3.4826101155644653e-07
sensitivity_crc_union,GO:BP,GO:0050896,response to stimulus,16307,7370,81,64,4.5470911965289225e-10,4.4532157653748325e-08,24546,4.584867031084701e-07,3.6004161454838365e-07
sensitivity_crc_union,GO:BP,GO:0019752,carboxylic acid metabolic process,16307,771,81,20,7.492310904138363e-10,6.961317499628723e-08,24546,7.257339590546136e-07,5.628211440905364e-07
sensitivity_crc_union,GO:BP,GO:0009755,hormone-mediated signaling pathway,16307,218,81,12,7.566649456118186e-10,6.961317499628723e-08,24546,7.257339590546136e-07,5.628211440905364e-07
sensitivity_crc_union,GO:BP,GO:0048522,positive regulation of cellular process,16307,5075,81,52,8.520449278552788e-10,7.557058610451973e-08,24546,7.96724733271242e-07,6.109866951651947e-07
sensitivity_crc_union,GO:BP,GO:0071379,cellular response to prostaglandin stimulus,16307,22,81,6,8.712024089783188e-10,7.557058610451973e-08,24546,7.96724733271242e-07,6.109866951651947e-07
sensitivity_crc_union,GO:BP,GO:0043436,oxoacid metabolic process,16307,790,81,20,1.143036509374128e-09,9.639607895721787e-08,24546,1.0215629021506412e-06,7.793603933082596e-07
sensitivity_crc_union,GO:BP,GO:0006082,organic acid metabolic process,16307,796,81,20,1.3028735415499395e-09,1.0690605600393566e-07,24546,1.1385377588424405e-06,8.64333350023914e-07
sensitivity_crc_union,GO:BP,GO:0008610,lipid biosynthetic process,16307,632,81,18,1.4272374406330112e-09,1.1260809065843334e-07,24546,1.2102978563972501e-06,9.10434187517093e-07
sensitivity_crc_union,GO:BP,GO:0009893,positive regulation of metabolic process,16307,3040,81,39,1.4465466191300671e-09,1.1260809065843334e-07,24546,1.2102978563972501e-06,9.10434187517093e-07
sensitivity_crc_union,GO:BP,GO:1901655,cellular response to ketone,16307,100,81,9,1.5400103083289788e-09,1.1688678240216908e-07,24546,1.2616534450985158e-06,9.450273257060778e-07
sensitivity_crc_union,GO:BP,GO:0042180,ketone metabolic process,16307,185,81,11,1.8088409695068822e-09,1.3394246788836294e-07,24546,1.451650250712013e-06,1.0829222057930715e-06
sensitivity_crc_union,GO:BP,GO:0031669,cellular response to nutrient levels,16307,236,81,12,1.870352979944064e-09,1.35199801121671e-07,24546,1.4709952116664073e-06,1.0930877201358807e-06
sensitivity_crc_union,GO:BP,GO:0032101,regulation of response to external stimulus,16307,1001,81,22,1.9887971080415136e-09,1.4041832604683714e-07,24546,1.533479558365186e-06,1.1352793910229534e-06
sensitivity_crc_union,GO:BP,GO:0022602,ovulation cycle process,16307,45,81,7,2.2324812746696564e-09,1.5404120795220678e-07,24546,1.6882710316367226e-06,1.2454201220009405e-06
sensitivity_crc_union,KEGG,KEGG:00000,KEGG root term,16307,7179,81,62,2.3913851841665187e-09,1.6448388668818882e-07,586,1.7473860670517897e-06,4.819377879963942e-07
sensitivity_crc_union,GO:BP,GO:0048545,response to steroid hormone,16307,299,81,13,2.5103377170637967e-09,1.6936411797790397e-07,24546,1.7473860670517897e-06,1.3693055467343991e-06
sensitivity_crc_union,GO:CC,GO:0070013,intracellular organelle lumen,16307,5038,81,51,2.5328299720769e-09,2.439959539767417e-07,4069,1.7473860670517897e-06,3.435361718793635e-06
sensitivity_crc_union,GO:CC,GO:0043233,organelle lumen,16307,5038,81,51,2.5328299720769e-09,2.439959539767417e-07,4069,1.7473860670517897e-06,3.435361718793635e-06
sensitivity_crc_union,GO:CC,GO:0031974,membrane-enclosed lumen,16307,5038,81,51,2.5328299720769e-09,2.439959539767417e-07,4069,1.7473860670517897e-06,3.435361718793635e-06
sensitivity_crc_union,KEGG,KEGG:04913,Ovarian steroidogenesis,16307,46,81,7,2.6227269192954733e-09,1.6448388668818882e-07,586,1.778208851282331e-06,4.819377879963942e-07
sensitivity_crc_union,GO:BP,GO:0009888,tissue development,16307,1782,81,29,2.8985369545534875e-09,1.9130343900053107e-07,24546,1.9318994440823957e-06,1.546684523618911e-06
sensitivity_crc_union,GO:BP,GO:0048518,positive regulation of biological process,16307,5437,81,53,3.3255366245124583e-09,2.148155147238276e-07,24546,2.1795567037054654e-06,1.73677919117623e-06
sensitivity_crc_union,KEGG,KEGG:05200,Pathways in cancer,16307,516,81,16,4.0347477520380945e-09,1.6448388668818882e-07,586,2.6010232885433775e-06,4.819377879963942e-07
sensitivity_crc_union,KEGG,KEGG:05207,Chemical carcinogenesis - receptor activation,16307,200,81,11,4.112097167204729e-09,1.6448388668818882e-07,586,2.6081307903735286e-06,4.819377879963942e-07
sensitivity_crc_union,GO:BP,GO:0050727,regulation of inflammatory response,16307,376,81,14,4.24041354110891e-09,2.630966282834924e-07,24546,2.621367135557931e-06,2.127131040133925e-06
sensitivity_crc_union,GO:BP,GO:0031347,regulation of defense response,16307,764,81,19,4.332274741282337e-09,2.630966282834924e-07,24546,2.621367135557931e-06,2.127131040133925e-06
sensitivity_crc_union,GO:BP,GO:0071383,cellular response to steroid hormone stimulus,16307,201,81,11,4.332948423641174e-09,2.630966282834924e-07,24546,2.621367135557931e-06,2.127131040133925e-06
sensitivity_crc_union,GO:BP,GO:0048519,negative regulation of biological process,16307,4768,81,49,4.724391518189064e-09,2.812402480239613e-07,24546,2.814878364564647e-06,2.273821847166054e-06
sensitivity_crc_union,GO:BP,GO:0031667,response to nutrient levels,16307,449,81,15,4.84505116451613e-09,2.828764487590573e-07,24546,2.8436834625885417e-06,2.2870504977733254e-06
sensitivity_crc_union,GO:BP,GO:0051707,response to other organism,16307,1387,81,25,6.958510004668769e-09,3.986044598900817e-07,24546,4.024065403288157e-06,3.2227091806528226e-06
sensitivity_crc_union,GO:BP,GO:0043207,response to external biotic stimulus,16307,1390,81,25,7.269910364456052e-09,4.087305160460824e-07,24546,4.143216741621301e-06,3.304578144554412e-06
sensitivity_crc_union,GO:BP,GO:0010565,regulation of ketone metabolic process,16307,120,81,9,7.816251258483052e-09,4.3145706946826203e-07,24546,4.39094663555125e-06,3.4883218798313632e-06
sensitivity_crc_union,GO:BP,GO:0001666,response to hypoxia,16307,271,81,12,8.887933167994918e-09,4.818529481791557e-07,24546,4.922663153496228e-06,3.895771563242916e-06
sensitivity_crc_union,GO:BP,GO:0030728,ovulation,16307,16,81,5,1.1165439584438963e-08,5.947065715501152e-07,24546,6.014654057787367e-06,4.808190877888399e-06
sensitivity_crc_union,GO:MF,GO:0070403,NAD+ binding,16307,16,81,5,1.1165439584438963e-08,7.522714920015723e-07,10123,6.014654057787367e-06,1.4128468114159453e-05
sensitivity_crc_union,GO:BP,GO:0042981,regulation of apoptotic process,16307,1312,81,24,1.1527330577390759e-08,6.033961316027281e-07,24546,6.125685778720462e-06,4.878445799183337e-06
sensitivity_crc_union,GO:BP,GO:0044419,biological process involved in interspecies interaction between organisms,16307,1537,81,26,1.1797338535665126e-08,6.070630473606612e-07,24546,6.185580541019939e-06,4.908092740617562e-06
sensitivity_crc_union,GO:BP,GO:2000628,regulation of miRNA metabolic process,16307,88,81,8,1.2136231692889185e-08,6.140933236601907e-07,24546,6.279541777515452e-06,4.964932385560965e-06
sensitivity_crc_union,GO:BP,GO:0009607,response to biotic stimulus,16307,1427,81,25,1.2353612720897553e-08,6.148453806663175e-07,24546,6.3090060602152646e-06,4.971012751592645e-06
sensitivity_crc_union,GO:BP,GO:0036293,response to decreased oxygen levels,16307,283,81,12,1.4409110824173992e-08,7.055816203579403e-07,24546,7.264408641664334e-06,5.704613456293142e-06
sensitivity_crc_union,GO:BP,GO:0042698,ovulation cycle,16307,60,81,7,1.7899027123753256e-08,8.610191129009667e-07,24546,8.909637248284469e-06,6.9613225116163255e-06
sensitivity_crc_union,GO:BP,GO:0019216,regulation of lipid metabolic process,16307,289,81,12,1.8190348851505014e-08,8.610191129009667e-07,24546,8.94146597795729e-06,6.9613225116163255e-06
sensitivity_crc_union,GO:BP,GO:0097305,response to alcohol,16307,231,81,11,1.843420366882837e-08,8.610191129009667e-07,24546,8.949464507074157e-06,6.9613225116163255e-06
sensitivity_crc_union,GO:BP,GO:0043067,regulation of programmed cell death,16307,1348,81,24,1.949263032488471e-08,8.966609949446992e-07,24546,9.04347531593581e-06,7.24948642355485e-06
sensitivity_crc_union,GO:MF,GO:0141218,NAD-dependent protein lysine deacylase activity,16307,7,81,4,1.954774188420669e-08,9.57839352326126e-07,10123,9.04347531593581e-06,1.7989253735802212e-05
sensitivity_crc_union,GO:MF,GO:0034979,NAD-dependent protein lysine deacetylase activity,16307,7,81,4,1.954774188420669e-08,9.57839352326126e-07,10123,9.04347531593581e-06,1.7989253735802212e-05
sensitivity_crc_union,GO:MF,GO:0017136,"histone deacetylase activity, NAD-dependent",16307,7,81,4,1.954774188420669e-08,9.57839352326126e-07,10123,9.04347531593581e-06,1.7989253735802212e-05
sensitivity_crc_union,GO:BP,GO:0044703,multi-organism reproductive process,16307,184,81,10,2.4597072600565055e-08,1.0988860277647179e-06,24546,1.112495419939933e-05,8.884471817362569e-06
sensitivity_crc_union,GO:BP,GO:0062012,regulation of small molecule metabolic process,16307,297,81,12,2.4612730529644534e-08,1.0988860277647179e-06,24546,1.112495419939933e-05,8.884471817362569e-06
sensitivity_crc_union,GO:BP,GO:0008202,steroid metabolic process,16307,298,81,12,2.5544287199183658e-08,1.1239486367640732e-06,24546,1.1414813066144298e-05,9.087102515813942e-06
sensitivity_crc_union,GO:BP,GO:0141193,nuclear receptor-mediated signaling pathway,16307,187,81,10,2.8687733813854696e-08,1.2442279979837565e-06,24546,1.267546566849463e-05,1.0059558774212533e-05
sensitivity_crc_union,GO:BP,GO:0051716,cellular response to stimulus,16307,6155,81,55,3.4355487665474795e-08,1.4690600077800287e-06,24546,1.501105774396812e-05,1.187732113009499e-05
sensitivity_crc_union,GO:BP,GO:0044283,small molecule biosynthetic process,16307,521,81,15,3.525204134111428e-08,1.4749693126523711e-06,24546,1.5159118144956685e-05,1.1925097743203224e-05
sensitivity_crc_union,GO:BP,GO:0070482,response to oxygen levels,16307,307,81,12,3.546533591028418e-08,1.4749693126523711e-06,24546,1.5159118144956685e-05,1.1925097743203224e-05
sensitivity_crc_union,GO:BP,GO:0044706,multi-multicellular organism process,16307,192,81,10,3.68518093515932e-08,1.51192017826266e-06,24546,1.5582371515505925e-05,1.2223844761408198e-05
sensitivity_crc_union,GO:BP,GO:0010586,miRNA metabolic process,16307,102,81,8,3.915581238053554e-08,1.585027285164079e-06,24546,1.638045921332106e-05,1.2814914275901673e-05
sensitivity_crc_union,GO:BP,GO:0048523,negative regulation of cellular process,16307,4548,81,46,4.3366338542949126e-08,1.7323711028472912e-06,24546,1.795092523013612e-05,1.4006186129937227e-05
sensitivity_crc_union,GO:BP,GO:0006633,fatty acid biosynthetic process,16307,147,81,9,4.617843810295441e-08,1.8207498452022078e-06,24546,1.89158427079227e-05,1.4720726515261284e-05
sensitivity_crc_union,GO:BP,GO:0072330,monocarboxylic acid biosynthetic process,16307,197,81,10,4.7003369371752e-08,1.8295157617005076e-06,24546,1.9055262857471917e-05,1.4791598776910573e-05
sensitivity_crc_union,GO:BP,GO:1902532,negative regulation of intracellular signal transduction,16307,626,81,16,6.061434614291062e-08,2.3191087730790785e-06,24546,2.4273468117954606e-05,1.874994859815509e-05
sensitivity_crc_union,GO:BP,GO:0008219,cell death,16307,1787,81,27,6.11095855883813e-08,2.3191087730790785e-06,24546,2.4273468117954606e-05,1.874994859815509e-05
sensitivity_crc_union,GO:MF,GO:0001223,transcription coactivator binding,16307,43,81,6,6.551969168745473e-08,2.9429261516281676e-06,10123,2.5764963559174696e-05,5.527131991267536e-05
sensitivity_crc_union,GO:BP,GO:0015908,fatty acid transport,16307,110,81,8,7.085579904569868e-08,2.655780319786936e-06,24546,2.7587459818545096e-05,2.1471931399700243e-05
sensitivity_crc_union,GO:BP,GO:0048511,rhythmic process,16307,266,81,11,7.820623820191689e-08,2.8955382826953643e-06,24546,2.994353290446942e-05,2.3410369791515268e-05
sensitivity_crc_union,KEGG,KEGG:05417,Lipid and atherosclerosis,16307,208,81,10,7.84300653331388e-08,2.6143355111046194e-06,586,2.994353290446942e-05,7.660003047536557e-06
sensitivity_crc_union,GO:BP,GO:1902893,regulation of miRNA transcription,16307,75,81,7,8.666019399213523e-08,3.1698837224111167e-06,24546,3.276755258218006e-05,2.56284472497705e-05
sensitivity_crc_union,GO:BP,GO:0010876,lipid localization,16307,406,81,13,9.437062644567558e-08,3.3957807211330502e-06,24546,3.5270256580207445e-05,2.7454820020069712e-05
sensitivity_crc_union,GO:BP,GO:0061614,miRNA transcription,16307,76,81,7,9.507291215293432e-08,3.3957807211330502e-06,24546,3.5270256580207445e-05,2.7454820020069712e-05
sensitivity_crc_union,GO:BP,GO:0048513,animal organ development,16307,2626,81,33,9.87840461178562e-08,3.48730655830013e-06,24546,3.630452177138857e-05,2.819480460475463e-05
sensitivity_crc_union,GO:BP,GO:0015718,monocarboxylic acid transport,16307,162,81,9,1.0676815618719438e-07,3.725840484877262e-06,24546,3.8875471980604e-05,3.0123346687021528e-05
sensitivity_crc_union,GO:BP,GO:0001542,ovulation from ovarian follicle,16307,10,81,4,1.1596255279844536e-07,4.000708071546367e-06,24546,4.183588464445931e-05,3.234564569307545e-05
sensitivity_crc_union,GO:MF,GO:0050220,prostaglandin-E synthase activity,16307,3,81,3,1.1807549769544143e-07,4.895591789064843e-06,10123,4.2210917012504896e-05,9.194448178238104e-05
sensitivity_crc_union,GO:BP,GO:0046394,carboxylic acid biosynthetic process,16307,280,81,11,1.3144220422619294e-07,4.3905032570557864e-06,24546,4.5796593262332936e-05,3.5497132064457e-05
sensitivity_crc_union,GO:BP,GO:0006915,apoptotic process,16307,1730,81,26,1.3156935439008582e-07,4.3905032570557864e-06,24546,4.5796593262332936e-05,3.5497132064457e-05
sensitivity_crc_union,GO:BP,GO:0007565,female pregnancy,16307,166,81,9,1.3159940592624408e-07,4.3905032570557864e-06,24546,4.5796593262332936e-05,3.5497132064457e-05
sensitivity_crc_union,GO:BP,GO:0046890,regulation of lipid biosynthetic process,16307,167,81,9,1.3854141235201205e-07,4.571866607616404e-06,24546,4.778949560816247e-05,3.696345116948356e-05
sensitivity_crc_union,GO:BP,GO:0009891,positive regulation of biosynthetic process,16307,2386,81,31,1.407667876742039e-07,4.595354487945027e-06,24546,4.813489703043821e-05,3.715335021775278e-05
sensitivity_crc_union,GO:BP,GO:0044281,small molecule metabolic process,16307,1498,81,24,1.4525111151712517e-07,4.677089631942677e-06,24546,4.918915437884649e-05,3.781417724165513e-05
sensitivity_crc_union,GO:BP,GO:0016053,organic acid biosynthetic process,16307,283,81,11,1.4635161891783744e-07,4.677089631942677e-06,24546,4.918915437884649e-05,3.781417724165513e-05
sensitivity_crc_union,GO:BP,GO:0045834,positive regulation of lipid metabolic process,16307,121,81,8,1.4892310187735804e-07,4.709693096871448e-06,24546,4.962925473072227e-05,3.8077775611266986e-05
sensitivity_crc_union,GO:BP,GO:0015732,prostaglandin transport,16307,26,81,5,1.6173258640782745e-07,5.0620632199398405e-06,24546,5.344514477228073e-05,4.0926681092438485e-05
sensitivity_crc_union,GO:BP,GO:1902894,negative regulation of miRNA transcription,16307,27,81,5,1.977198299518942e-07,6.125279629938291e-06,24546,6.479278827523573e-05,4.952276475509383e-05
sensitivity_crc_union,GO:BP,GO:0012501,programmed cell death,16307,1783,81,26,2.3975047458040856e-07,7.279371898026865e-06,24546,7.728407215004889e-05,5.885357793444264e-05
sensitivity_crc_union,GO:BP,GO:2000629,negative regulation of miRNA metabolic process,16307,28,81,5,2.3976850784014765e-07,7.279371898026865e-06,24546,7.728407215004889e-05,5.885357793444264e-05
sensitivity_crc_union,GO:BP,GO:0048585,negative regulation of response to stimulus,16307,1540,81,24,2.4321076214442116e-07,7.310771028420433e-06,24546,7.775626024851397e-05,5.9107439283138234e-05
sensitivity_crc_union,GO:BP,GO:0065008,regulation of biological quality,16307,2590,81,32,2.5821582831013926e-07,7.685718183819427e-06,24546,8.1887735745709e-05,6.213887962451645e-05
sensitivity_crc_union,GO:BP,GO:0030518,nuclear receptor-mediated steroid hormone signaling pathway,16307,134,81,8,3.2744567285879867e-07,9.46785774094585e-06,24546,0.00010138955621653071,7.654744272373401e-05
sensitivity_crc_union,GO:BP,GO:2000377,regulation of reactive oxygen species metabolic process,16307,134,81,8,3.2744567285879867e-07,9.46785774094585e-06,24546,0.00010138955621653071,7.654744272373401e-05
sensitivity_crc_union,GO:BP,GO:0043401,steroid hormone receptor signaling pathway,16307,134,81,8,3.2744567285879867e-07,9.46785774094585e-06,24546,0.00010138955621653071,7.654744272373401e-05
sensitivity_crc_union,GO:BP,GO:0009628,response to abiotic stimulus,16307,1016,81,19,3.979659186115018e-07,1.1398344612306785e-05,24546,0.0001222625920584273,9.215539092677285e-05
sensitivity_crc_union,GO:MF,GO:0060089,molecular transducer activity,16307,1023,81,19,4.4203057245323865e-07,1.5883631903486405e-05,10123,0.000133710847931932,0.0002983116989962757
sensitivity_crc_union,GO:MF,GO:0038023,signaling receptor activity,16307,1023,81,19,4.4203057245323865e-07,1.5883631903486405e-05,10123,0.000133710847931932,0.0002983116989962757
sensitivity_crc_union,GO:BP,GO:0006869,lipid transport,16307,388,81,12,4.4755617089924575e-07,1.2698883503272059e-05,24546,0.0001343488462934499,0.00010267022215787744
sensitivity_crc_union,GO:BP,GO:1905048,regulation of metallopeptidase activity,16307,4,81,3,4.706073350861859e-07,1.3229295086311668e-05,24546,0.00014019820337067557,0.00010695858932431035
sensitivity_crc_union,GO:BP,GO:0007584,response to nutrient,16307,141,81,8,4.837253734369408e-07,1.3473304896830763e-05,24546,0.00014302268109048317,0.00010893140382002891
sensitivity_crc_union,GO:MF,GO:0008134,transcription factor binding,16307,553,81,14,5.087752573213621e-07,1.7139366481013434e-05,10123,0.00014930655387242718,0.0003218957456165093
sensitivity_crc_union,GO:BP,GO:0022414,reproductive process,16307,1260,81,21,5.735156282674189e-07,1.5829031340180776e-05,24546,0.00016705873011842949,0.00012797740555865514
sensitivity_crc_union,GO:BP,GO:0043069,negative regulation of programmed cell death,16307,838,81,17,5.965733035244602e-07,1.623332336117369e-05,24546,0.0001718940386402991,0.00013124609855842193
sensitivity_crc_union,GO:BP,GO:1905952,regulation of lipid localization,16307,145,81,8,5.98857778804826e-07,1.623332336117369e-05,24546,0.0001718940386402991,0.00013124609855842193
sensitivity_crc_union,GO:BP,GO:0051239,regulation of multicellular organismal process,16307,2690,81,32,6.21006583005685e-07,1.668474323898458e-05,24546,0.00017695987587040257,0.0001348958193491818
sensitivity_crc_union,GO:BP,GO:0008585,female gonad development,16307,100,81,7,6.327677777599476e-07,1.6851605028764934e-05,24546,0.00017901410138584302,0.00013624489362189186
sensitivity_crc_union,GO:BP,GO:0042594,response to starvation,16307,203,81,9,7.232785560381391e-07,1.909455387940693e-05,24546,0.00020315861384031272,0.0001543790907522797
sensitivity_crc_union,GO:BP,GO:0046545,development of primary female sexual characteristics,16307,103,81,7,7.73927311101671e-07,2.017350336753129e-05,24546,0.00021529540590774758,0.0001631023760406518
sensitivity_crc_union,GO:BP,GO:0009892,negative regulation of metabolic process,16307,2573,81,31,7.774373827408238e-07,2.017350336753129e-05,24546,0.00021529540590774758,0.0001631023760406518
sensitivity_crc_union,GO:BP,GO:0010660,regulation of muscle cell apoptotic process,16307,66,81,6,8.917630578556387e-07,2.2944005454658568e-05,24546,0.00024522860480500095,0.0001855018306620721
sensitivity_crc_union,GO:BP,GO:0007204,positive regulation of cytosolic calcium ion concentration,16307,153,81,8,9.00710518084592e-07,2.2979471705082585e-05,24546,0.00024596903064693395,0.00018578857459583526
sensitivity_crc_union,GO:BP,GO:0032310,prostaglandin secretion,16307,16,81,4,9.824591549187948e-07,2.485621661944549e-05,24546,0.0002664429228139772,0.00020096202013863946
sensitivity_crc_union,GO:BP,GO:0045923,positive regulation of fatty acid metabolic process,16307,37,81,5,1.026883148325706e-06,2.5765431721626803e-05,24546,0.00027658323921068534,0.00020831300627109734
sensitivity_crc_union,GO:MF,GO:0001221,transcription coregulator binding,16307,108,81,7,1.067698326989381e-06,2.7472541901869857e-05,10123,0.0002856201973505471,0.0005159638992071023
sensitivity_crc_union,KEGG,KEGG:05163,Human cytomegalovirus infection,16307,215,81,9,1.167867273636799e-06,3.336763638962279e-05,586,0.0002955091987563622,9.776717462159488e-05
sensitivity_crc_union,GO:MF,GO:0140765,"histone H3K56 deacetylase activity, NAD-dependent",16307,5,81,3,1.1722977063877657e-06,2.7472541901869857e-05,10123,0.0002955091987563622,0.0005159638992071023
