axis_key,exposure_axis,primary_biomarker,biological_matrix,eligible_chemical_count,eligible_chemical_ids,mapping_confidence,fit_warning_count,fit_failure_count,warning_count,n_fit_evaluations,warning_fraction,warning_persistent,primary_fit_status,primary_warning_type,primary_warning_message,warning_status_distribution,warning_technical_reason,coefficient_impact_assessment,warning_repeated_in_sensitivity,primary_reproduction_abs_logOR_difference,primary_condition_number,sparse_cell_warning,extreme_weight_warning,extreme_weight_ratio,singleton_stratum_N,n_fit_warning_or_failure_across_audit,warning_assessment
serum_or_blood|LBXPFDE,PFAS exposure axis,LBXPFDE,serum_or_blood,1,C036567,high,5,0,5,16,0.3125,False,ok,none,,converged_with_warning=5;ok=11,"Newton-IRLS reached a finite estimable solution but stopped before the configured convergence tolerance within the iteration limit; this is an algorithmic convergence warning, not a missing estimate.",No discrepancy versus the frozen primary screen (absolute log-OR difference <=1e-8).,True,0.0,381.55769704831494,,False,16.831427349600606,0,5,localized convergence warning
serum_or_blood|LBXPFHS,PFAS exposure axis,LBXPFHS,serum_or_blood,1,C471071,high,15,0,15,15,1.0,True,converged_with_warning,convergence_warning,Newton-IRLS stopped before tolerance,converged_with_warning=15,"Newton-IRLS reached a finite estimable solution but stopped before the configured convergence tolerance within the iteration limit; this is an algorithmic convergence warning, not a missing estimate.",No discrepancy versus the frozen primary screen (absolute log-OR difference <=1e-8).,True,0.0,354.17318112601544,,False,16.831427349600606,0,15,persistent convergence warning
serum_or_blood|LBXPFNA,PFAS exposure axis,LBXPFNA,serum_or_blood,1,C101816,high,15,0,15,15,1.0,True,converged_with_warning,convergence_warning,Newton-IRLS stopped before tolerance,converged_with_warning=15,"Newton-IRLS reached a finite estimable solution but stopped before the configured convergence tolerance within the iteration limit; this is an algorithmic convergence warning, not a missing estimate.",No discrepancy versus the frozen primary screen (absolute log-OR difference <=1e-8).,True,4.440892098500627e-16,362.05589348803625,,False,16.831427349600606,0,15,persistent convergence warning
urine|URXBPH,bisphenol exposure axis,URXBPH,urine,17,C008745;C517113;C047969;C000705701;C000730470;C000730511;C512161;C534679;D017438;C019273;C047971;C543008;C006780;C000611646;C000655605;C583074;C492482,high,15,0,15,16,0.9375,True,converged_with_warning,convergence_warning,Newton-IRLS stopped before tolerance,converged_with_warning=15;ok=1,"Newton-IRLS reached a finite estimable solution but stopped before the configured convergence tolerance within the iteration limit; this is an algorithmic convergence warning, not a missing estimate.",No discrepancy versus the frozen primary screen (absolute log-OR difference <=1e-8).,True,4.440892098500627e-16,545.8156594122538,,False,7.660775127418916,0,15,persistent convergence warning
urine|URXCOP,DINP-related exposure axis,URXCOP,urine,3,C573544;C019174;C012125,high,3,0,3,22,0.13636363636363635,False,ok,none,,converged_with_warning=3;ok=19,"Newton-IRLS reached a finite estimable solution but stopped before the configured convergence tolerance within the iteration limit; this is an algorithmic convergence warning, not a missing estimate.",No discrepancy versus the frozen primary screen (absolute log-OR difference <=1e-8).,True,3.33066907387547e-16,512.1936302906348,,False,16.72347552015508,0,3,localized convergence warning
urine|URXECP,DEHP-related exposure axis;phthalate exposure axis,URXECP,urine,2,C051450;D004051,moderate,2,0,2,24,0.08333333333333333,False,ok,none,,converged_with_warning=2;ok=22,"Newton-IRLS reached a finite estimable solution but stopped before the configured convergence tolerance within the iteration limit; this is an algorithmic convergence warning, not a missing estimate.",No discrepancy versus the frozen primary screen (absolute log-OR difference <=1e-8).,True,0.0,515.6388598283439,,False,16.400286103961022,0,2,localized convergence warning
urine|URXMBP,phthalate exposure axis,URXMBP,urine,1,C028577,high,4,0,4,28,0.14285714285714285,False,ok,none,,converged_with_warning=4;ok=24,"Newton-IRLS reached a finite estimable solution but stopped before the configured convergence tolerance within the iteration limit; this is an algorithmic convergence warning, not a missing estimate.",No discrepancy versus the frozen primary screen (absolute log-OR difference <=1e-8).,True,4.440892098500625e-16,539.4710438920316,,False,16.091520412753837,0,4,localized convergence warning
urine|URXMEP,phthalate exposure axis,URXMEP,urine,1,C581825,high,1,0,1,28,0.03571428571428571,False,ok,none,,converged_with_warning=1;ok=27,"Newton-IRLS reached a finite estimable solution but stopped before the configured convergence tolerance within the iteration limit; this is an algorithmic convergence warning, not a missing estimate.",No discrepancy versus the frozen primary screen (absolute log-OR difference <=1e-8).,True,0.0,511.9877419257121,,False,16.092056491572045,0,1,localized convergence warning
urine|URXMHP,DEHP-related exposure axis,URXMHP,urine,1,C016599,high,10,0,10,29,0.3448275862068966,False,ok,none,,converged_with_warning=10;ok=19,"Newton-IRLS reached a finite estimable solution but stopped before the configured convergence tolerance within the iteration limit; this is an algorithmic convergence warning, not a missing estimate.",No discrepancy versus the frozen primary screen (absolute log-OR difference <=1e-8).,True,2.2204460492503128e-16,518.2473977954032,,False,16.091520412753837,0,10,localized convergence warning
urine|URXMIB,phthalate exposure axis,URXMIB,urine,1,C575690,high,6,0,6,26,0.23076923076923078,False,ok,none,,converged_with_warning=6;ok=20,"Newton-IRLS reached a finite estimable solution but stopped before the configured convergence tolerance within the iteration limit; this is an algorithmic convergence warning, not a missing estimate.",No discrepancy versus the frozen primary screen (absolute log-OR difference <=1e-8).,True,2.2204460492503136e-16,549.2446098646891,,False,16.17323622637846,0,6,localized convergence warning
urine|URXMOH,phthalate exposure axis,URXMOH,urine,1,C080276,high,3,0,3,26,0.11538461538461539,False,ok,none,,converged_with_warning=3;ok=23,"Newton-IRLS reached a finite estimable solution but stopped before the configured convergence tolerance within the iteration limit; this is an algorithmic convergence warning, not a missing estimate.",No discrepancy versus the frozen primary screen (absolute log-OR difference <=1e-8).,True,3.33066907387547e-16,530.3204986187416,,False,16.17323622637846,0,3,localized convergence warning
urine|URXMZP,phthalate exposure axis,URXMZP,urine,2,C027561;C103325,moderate,7,0,7,28,0.25,False,ok,none,,converged_with_warning=7;ok=21,"Newton-IRLS reached a finite estimable solution but stopped before the configured convergence tolerance within the iteration limit; this is an algorithmic convergence warning, not a missing estimate.",No discrepancy versus the frozen primary screen (absolute log-OR difference <=1e-8).,True,4.440892098500625e-16,539.396638171034,,False,16.091520412753837,0,7,localized convergence warning
urine|URXP02,PAH exposure axis,URXP02,urine,11,C031721;C018520;C025968;C027384;C028519;C031969;C042552;C042553;C065012;C117619;C466921,moderate,0,0,0,20,0.0,False,ok,none,,ok=20,No convergence or estimability warning detected across applicable fits.,Not applicable; all applicable fits were reported as converged.,False,3.5527136788004946e-15,578.3035142778996,,False,7.256349737633371,0,0,no meaningful warning
urine|URXP04,PAH exposure axis,URXP04,urine,5,C041509;C041511;C041512;C041513;C053036,moderate,1,0,1,20,0.05,False,ok,none,,converged_with_warning=1;ok=19,"Newton-IRLS reached a finite estimable solution but stopped before the configured convergence tolerance within the iteration limit; this is an algorithmic convergence warning, not a missing estimate.",No discrepancy versus the frozen primary screen (absolute log-OR difference <=1e-8).,True,8.881784197001256e-16,522.7771317196228,,False,7.262310271099414,0,1,localized convergence warning
urine|URXP10,PAH exposure axis,URXP10,urine,39,C056699;C006710;C008422;C009590;C021146;C023389;C027704;C031195;C042881;C047249;C051446;C053035;C065011;C093581;C093582;C095210;C100422;C110144;C402363;C434863;C447880;C501268;C522458;C529617;C529618;C535034;C535035;D010569;C006718;C022921;C007738;C041508;C032121;C006703;C031180;C041517;D008748;D001564;C026487,moderate,2,0,2,21,0.09523809523809523,False,ok,none,,converged_with_warning=2;ok=19,"Newton-IRLS reached a finite estimable solution but stopped before the configured convergence tolerance within the iteration limit; this is an algorithmic convergence warning, not a missing estimate.",No discrepancy versus the frozen primary screen (absolute log-OR difference <=1e-8).,True,1.554312234475218e-15,514.4685514274628,,False,7.0955774366011815,0,2,localized convergence warning
