frame,time_ps,protein_backbone_rmsd_A,whole_ligand_rmsd_A,ligand_heavy_rmsd_A,core_rmsd_A,branch_A_rmsd_A,branch_B_rmsd_A,ligand_com_displacement_A,core_com_displacement_A,pocket_contact_retention,core_contact_occupancy,nearest_pocket_distance_A
0,10.000000029814057,5.303106846879299e-07,4.020716181785027e-07,4.020716181785027e-07,4.006309691849664e-07,5.006804057027777e-07,2.705928860335364e-07,9.390236502755065e-07,1.7462918588529232e-06,1.0,1.0,3.1715804879021734
1,20.000000059628114,0.8074033465184342,1.2816120929861115,1.2816120929861115,1.109758985914826,1.5895863570591355,0.9817110584396601,0.9836211197119045,1.0929393546113246,0.7727272727272727,0.5714285714285714,3.0815546664604128
2,30.00000008944217,0.8127718441711239,0.9499313313533327,0.9499313313533327,0.8248658923244535,0.9285048924192103,1.026450500662487,0.7364200163161496,0.7856137072682953,0.8636363636363636,0.8571428571428571,3.5088233545766347
3,40.00000011925623,0.9838239661788669,1.3137170861276493,1.3137170861276493,0.9001748400572873,1.4402877024541467,1.3546384826892295,0.2238769678279146,0.8267543478034485,0.8181818181818182,0.5714285714285714,2.893278184047852
4,50.00000014907029,0.9971858326499501,1.1178352016648572,1.1178352016648572,0.9617681446784926,1.2377485870073792,1.0627174123466976,0.7599395204445736,0.9562496395517424,0.8636363636363636,0.7142857142857143,3.1086271068111793
5,60.00000017888434,1.0628839690370018,1.2214028763711307,1.2214028763711307,1.2888264709957686,1.1528211016648389,1.2530080356509057,0.7489534366602015,1.285956994960871,0.8636363636363636,0.7142857142857143,2.8422353113648264
6,70.0000002086984,1.0919371745057473,1.4726934217455439,1.4726934217455439,1.2327816187317118,1.8248933995269698,1.1541029446080648,1.0006185978219113,1.2055050736305002,0.8181818181818182,0.5714285714285714,3.0231834290206763
7,80.00000023851246,1.1870830929454805,2.129961438843277,2.129961438843277,2.102161135163397,2.4072908001463373,1.826814060552793,1.7023841785543157,2.0808926361528335,0.7272727272727273,0.42857142857142855,3.0452047670216715
8,90.00000026832652,1.109018080735681,1.8161021268087343,1.8161021268087343,1.613807531519035,1.9126995056707001,1.812446016881965,1.53649815005833,1.5820908717686197,0.7272727272727273,0.42857142857142855,2.9531951505020593
9,100.00000029814058,1.2597437723917655,1.6888453213019485,1.6888453213019485,0.9312117416107244,1.4921973447730539,2.114300292911135,1.0341071033071163,0.812301302453503,0.6818181818181818,0.7142857142857143,2.980229535922723
10,110.00000032795462,1.398542421473237,1.7731915202395159,1.7731915202395159,1.320612214357225,1.9032292696242759,1.8347289869389465,1.3639301333034994,1.2815595500232948,0.7272727272727273,0.7142857142857143,3.029385347538579
11,120.00000035776868,1.3218572409607112,1.3504028755895894,1.3504028755895894,1.0556019537378751,1.8421048289667676,0.7800460709030498,0.7341371183504103,0.9818247332472342,0.7727272727272727,0.5714285714285714,3.0626938867540194
12,130.00000038758273,1.2667987458888308,1.4709535983125481,1.4709535983125481,1.1472585665436452,1.6653892292357593,1.4062854713262227,0.9095633739437698,1.0639901816759225,0.7727272727272727,0.7142857142857143,3.2597703442234347
13,140.0000004173968,1.2773203583266097,1.9112462203572615,1.9112462203572615,1.5458821618983696,2.057996899666716,1.924039557493346,1.456727097585597,1.5296134922221296,0.6363636363636364,0.7142857142857143,3.001911213263085
14,150.00000044721085,1.391847965692278,1.5971898927034323,1.5971898927034323,1.2464459159775902,2.1056183809365985,1.080322362315219,1.1123064204467592,1.2320994996944061,0.8181818181818182,0.7142857142857143,3.049589195068462
15,160.0000004770249,1.5073304163959402,2.0392666592464552,2.0392666592464552,2.0844833644448926,2.457675689467738,1.4777740104160115,1.5952159559754555,2.0692668017499773,0.7727272727272727,0.42857142857142855,2.963833990373595
16,170.00000050683897,1.4211795973801438,1.4139106540447788,1.4139106540447788,1.2542134861603846,1.6858858150103326,1.170094709144089,1.0742238092779692,1.2132992631320425,0.8181818181818182,0.5714285714285714,3.0390402593060077
17,180.00000053665303,1.4070095849791586,1.6611889481423985,1.6611889481423985,1.2159830048242144,1.875270484053684,1.6257075632482367,1.1087337383917335,1.1910115409248512,0.6818181818181818,0.5714285714285714,2.895878643524253
18,190.0000005664671,1.4294393500658369,2.4832304267468297,2.4832304267468297,2.8170194911450466,2.8184518771188607,1.8720611609727735,2.0998901132571506,2.7813631939678083,0.6818181818181818,0.2857142857142857,3.2179740220914215
19,200.00000059628115,1.404786409308935,1.4423906952124,1.4423906952124,1.009146846893817,1.7291885438409662,1.304586369175904,0.9049156191671173,0.9642651968761718,0.6818181818181818,0.42857142857142855,3.0761463351727674
20,210.0000006260952,1.5453969359849138,1.6691554087594989,1.6691554087594989,1.5134305306837736,2.013677602249849,1.3285578553725619,1.3221210606121412,1.4900145000946754,0.8181818181818182,0.5714285714285714,3.2317497821208816
21,220.00000065590925,1.627843920830678,1.6358980804584426,1.6358980804584426,1.1951122398585194,1.8843984738047794,1.557338140260951,1.3320421986244633,1.1742309746474895,0.8636363636363636,0.7142857142857143,3.2117573778507365
22,230.0000006857233,1.740395017554839,1.4270802940828788,1.4270802940828788,1.0936637174443902,1.6319614959438107,1.3527922703537627,1.1158560676150557,1.0903104183424952,0.8636363636363636,0.7142857142857143,2.7875237410352627
23,240.00000071553737,1.6827750928904304,1.250341275351801,1.250341275351801,1.1096805890892767,1.318345804438771,1.2468568871922898,0.9461171848967134,1.077410240382083,0.8636363636363636,0.7142857142857143,3.0958538728601055
24,250.00000074535143,1.4783637806624315,1.8733674170207388,1.8733674170207388,1.6550352936493968,2.4105743778119146,1.262269367176245,1.392379148835446,1.6187395227557717,0.8636363636363636,0.7142857142857143,2.941091847077247
25,260.00000077516546,1.6516412289211937,1.671538566310312,1.671538566310312,1.5930580199695625,1.9647403897169546,1.362344016824323,1.3367627308883756,1.5869898532241886,0.8181818181818182,0.5714285714285714,3.0155213136318917
26,270.00000080497955,1.5278289580605324,1.6336868407522889,1.6336868407522889,1.376917381740777,2.092154133837145,1.1607204987921051,1.077327573523007,1.3305283713313438,0.9090909090909091,0.5714285714285714,3.207105531336921
27,280.0000008347936,1.482736419856416,1.2737787917299945,1.2737787917299945,0.8863215993198424,1.5556011284918918,1.115169568261761,0.9367502637675996,0.8697616530392258,0.9090909090909091,0.7142857142857143,3.044491710682516
28,290.00000086460767,1.4610632586840198,1.1557774375474643,1.1557774375474643,0.9541595792534598,1.0605498923239514,1.3264906284669122,0.9623560358445377,0.9424549715938388,0.8636363636363636,0.7142857142857143,2.879077895092144
29,300.0000008944217,1.4685605613875794,0.9645415825062033,0.9645415825062033,0.21331239252346323,1.144533387540846,0.9965658018220177,0.5758120091939156,0.17833185195779774,0.9090909090909091,0.7142857142857143,2.9451216224976227
30,310.0000009242358,1.6145997514985764,1.3818894871188692,1.3818894871188692,1.3165606370060008,1.633867543899021,1.1125903469205034,0.9591384380787438,1.289904679627718,0.9090909090909091,0.5714285714285714,3.3045921311162076
31,320.0000009540498,1.618234033888934,1.0667994312037945,1.0667994312037945,0.6063528850124662,1.2783336705720654,1.013500706532624,0.763411101792211,0.5950092600371594,0.9090909090909091,0.7142857142857143,3.15603128250459
32,330.00000098386386,1.5298620817859963,1.4957509155809448,1.4957509155809448,1.2393750747782366,1.5588335090141836,1.547640076644707,1.0022541709744963,1.1543859741361076,0.8181818181818182,0.5714285714285714,3.2634122524071962
33,340.00000101367795,1.366456295201423,1.3467053732499827,1.3467053732499827,1.1050948846424469,1.588048797937906,1.1838589735215332,0.7449894680878707,1.068047955735851,0.8636363636363636,0.5714285714285714,3.3280483147357605
34,350.000001043492,1.5172181502845643,1.6581473295237978,1.6581473295237978,1.3309362922009726,1.834697204402482,1.6192040875770228,1.3665082862735012,1.2838592161450204,0.8181818181818182,0.7142857142857143,2.989114415802984
35,360.00000107330607,1.3872496206676224,1.493228935063076,1.493228935063076,1.262327516274297,1.652440462121553,1.4307469277429565,1.0121356974703168,1.2113187310935856,0.8181818181818182,0.5714285714285714,2.917381162395807
36,370.0000011031201,1.5311210996332942,1.4515237647576362,1.4515237647576362,1.4405783989640726,1.5922791664876166,1.3016593614801875,0.941528996922414,1.3481493099957245,0.8636363636363636,0.5714285714285714,2.908938994514886
37,380.0000011329342,1.6043320707701523,1.5597381050773518,1.5597381050773518,1.2862413268640718,1.8489744972466833,1.3550063926567177,0.9910412008187758,1.1602667237255437,0.8181818181818182,0.5714285714285714,3.1124712134277543
38,390.0000011627482,1.6792048282869578,1.844332165718962,1.844332165718962,1.4759036921822986,2.242977916679262,1.5439582425553091,1.4569471287308213,1.4348653584638313,0.8636363636363636,0.5714285714285714,3.0837841299575035
39,400.0000011925623,1.8432432921949329,1.4385436060128358,1.4385436060128358,1.4750445594738295,1.4252418064436885,1.4332923054804605,1.1262347630803369,1.429225088287586,0.6363636363636364,0.42857142857142855,2.8717563399789583
40,410.00000122237634,1.7106757174596325,1.555344711590336,1.555344711590336,1.8329597558339816,1.488670605389724,1.466878326608983,1.1005803419049875,1.7985949325971495,0.7272727272727273,0.5714285714285714,2.7548409690742295
41,420.0000012521904,1.695691522543504,1.580536751603228,1.580536751603228,1.763704241702875,1.6040913657408513,1.4549246104786677,1.2191332779107118,1.7105742177672913,0.7727272727272727,0.7142857142857143,2.7007245710005656
42,430.00000128200446,1.8264530632837968,1.7395588500729484,1.7395588500729484,2.497344211266974,1.4159086036584878,1.5626903895139734,0.9918186703085705,2.4443403061051936,0.8181818181818182,0.2857142857142857,3.1375360945926207
43,440.0000013118185,1.7391460785015347,1.9431530764348899,1.9431530764348899,1.1771103787464434,2.4774786113389324,1.6152136095971201,0.9112620598347138,1.1603229156425567,0.8181818181818182,0.5714285714285714,2.9184010370203852
44,450.0000013416326,1.8212230315798161,1.6118741653063429,1.6118741653063429,1.2608155166414268,1.7701606100098295,1.6022014053241818,0.9856325011768183,1.237330017100432,0.8181818181818182,0.5714285714285714,2.8466523695954082
45,460.0000013714466,1.850607042561039,1.9608697012576959,1.9608697012576959,1.482011410466199,2.4929553176096637,1.5164167755936382,0.963658878186921,1.4686861898379844,0.8181818181818182,0.7142857142857143,2.9834219975477994
46,470.0000014012607,1.9060599305886914,1.7033407494892578,1.7033407494892578,1.2399268731685822,2.08461188795786,1.462569049090854,0.647021144205198,1.0926744149212786,0.7727272727272727,0.7142857142857143,3.1870244600110347
47,480.00000143107474,1.8876522897152843,1.8328584631693448,1.8328584631693448,1.6036554439469664,2.261355892508989,1.413803204478343,0.7111643729254243,1.5154479028951393,0.8181818181818182,0.5714285714285714,3.039480980526092
48,490.00000146088877,1.9733733538124065,2.124797496492782,2.124797496492782,1.8896060409280975,2.2629650499581206,2.0929870258716474,1.308614862654869,1.805655547855821,0.7727272727272727,0.5714285714285714,3.3634123277478163
49,500.00000149070286,1.843210914197922,1.9964584908417742,1.9964584908417742,1.840650138384605,2.2508504140753547,1.7900536895927757,1.0148131112985608,1.7501132339546965,0.7727272727272727,0.42857142857142855,3.134727191705332
50,510.0000015205169,1.8198688514140868,1.7144179515268572,1.7144179515268572,1.0718339274987745,2.1464104522919474,1.471930863701491,0.7077756868422342,0.9932419216722402,0.8181818181818182,0.7142857142857143,2.9972776315187764
51,520.0000015503309,1.823527191815401,2.317764342089815,2.317764342089815,2.622862854420483,2.60011834304896,1.7971529398603037,1.3605258977095036,2.589191472050151,0.7727272727272727,0.42857142857142855,3.0637761334487363
52,530.0000015801451,1.968688214200212,1.7705545370248483,1.7705545370248483,1.163250474923522,2.308250810609087,1.3537210876195216,0.7057597287322561,1.1276566135623658,0.7727272727272727,0.42857142857142855,3.019527001363381
53,540.0000016099591,1.914837121803186,2.0462244843674435,2.0462244843674435,1.3481264509439808,2.5343610385495663,1.7708411175135337,1.0292530740617682,1.2758649152352985,0.7727272727272727,0.7142857142857143,2.9714472405256873
54,550.0000016397731,1.9574552320802319,2.202836840886702,2.202836840886702,1.6280265355882824,2.702030193528742,1.8721706658017307,1.3374350698921278,1.5799929739904122,0.7272727272727273,0.5714285714285714,3.2210994873559744
55,560.0000016695872,1.9697909796589437,1.9739289542129443,1.9739289542129443,1.6890505444952,2.2480440148361183,1.8057798944307308,1.1184067617384432,1.6214037255032796,0.7272727272727273,0.42857142857142855,2.9213179244752054
56,570.0000016994012,1.8468355846949027,2.1824478414009,2.1824478414009,1.7687690121114457,2.672296288898177,1.7894851456010479,1.1240117274142278,1.6990438444039606,0.8181818181818182,0.5714285714285714,3.174847526544755
57,580.0000017292153,1.9788695449523805,2.300599887767674,2.300599887767674,2.2776734981550493,2.808949262643961,1.6576505562948425,0.9770335075979669,2.2359523413019495,0.7727272727272727,0.42857142857142855,3.078764603084736
58,590.0000017590294,1.8565098293484659,1.7310026087957966,1.7310026087957966,1.0485862782493338,2.0184508547990987,1.6932261025743216,0.9771720957243681,0.9783032552860201,0.7727272727272727,0.7142857142857143,3.0093773815837084
59,600.0000017888434,1.878691391677662,2.0692484328296725,2.0692484328296725,1.9424175525506138,2.399449014932711,1.7494639585970975,0.2682220999456149,1.914529527260185,0.8181818181818182,0.5714285714285714,2.902468953261862
60,610.0000018186574,1.8186631726453333,1.9005407038017865,1.9005407038017865,1.44809491261488,2.355892828914449,1.559300149976713,0.26665281788616146,1.4350211247557954,0.9090909090909091,0.5714285714285714,2.9006318015126458
61,620.0000018484716,1.9277444198118954,1.843019368367402,1.843019368367402,1.4911410398774865,2.2186760582367646,1.5676500657503132,0.37425609317243275,1.4731512762303376,0.8636363636363636,0.5714285714285714,2.8732775524074037
62,630.0000018782856,1.8852791599158296,1.860395753931839,1.860395753931839,1.2631708018912498,2.376989995786166,1.4848566347214236,0.2895457090001247,1.2386175768011818,0.8181818181818182,0.5714285714285714,3.013537833173414
63,640.0000019080996,2.0004436140432964,1.9930713079703204,1.9930713079703204,1.9759071396417343,2.2260301228252395,1.738826752919154,0.4562191288581249,1.9057697017987956,0.8181818181818182,0.5714285714285714,2.861519050203687
64,650.0000019379137,1.9794433399192042,1.9784183188196454,1.9784183188196454,1.6022504468879433,2.2112239570035657,1.9005875342377858,0.40298848320768726,1.5868489039049767,0.7727272727272727,0.5714285714285714,3.0933899630494075
65,660.0000019677277,2.077198064647958,2.2177107553442483,2.2177107553442483,2.3244276252502547,2.324993893593956,2.0465883778037623,0.7073372692967371,2.2701612306704786,0.8636363636363636,0.42857142857142855,2.949272188279917
66,670.0000019975419,2.0384552942984437,2.1330384948598184,2.1330384948598184,2.153866873057509,2.585161762364287,1.5401300141114407,0.4026442379294147,2.0885886129749553,0.8636363636363636,0.5714285714285714,2.8900767165111216
67,680.0000020273559,2.0384374684601796,1.8481713480781836,1.8481713480781836,1.2948242604786477,2.2912994410052945,1.5655686725690487,0.3203611205584752,1.2715857734501637,0.8636363636363636,0.5714285714285714,3.10634781244788
68,690.0000020571699,2.0361954172594423,1.5654874807247887,1.5654874807247887,0.5160385888730925,2.0533439292489892,1.333232322732377,0.3796517871349667,0.38163287075468444,0.8636363636363636,0.5714285714285714,3.123708314424955
