time_ps,protein_ca_rmsd_A,ligand_rmsd_A,ligand_com_displacement_A
1.413000004212726344e+04,1.791438970767694983e+00,4.407943902711739526e+00,4.866316974121976391e-01
1.414000004215707668e+04,1.809332730276657086e+00,4.307046538119375434e+00,5.065819425634133788e-01
1.415000004218688991e+04,1.763214199227110424e+00,4.393147814679214669e+00,7.699395493646727928e-01
1.416000004221670497e+04,1.790373891508169724e+00,4.390520557045420880e+00,7.641331563153714868e-01
1.417000004224651821e+04,1.682825714400725259e+00,4.271106952084141817e+00,5.319189722728552283e-01
1.418000004227633326e+04,1.790379415049833112e+00,4.256701368209864889e+00,6.237190782686989898e-01
1.419000004230614650e+04,1.802942146574424642e+00,3.997125376417758780e+00,6.272733836044460665e-01
1.420000004233596155e+04,1.754029983249282942e+00,3.992029834323329585e+00,6.404876276833121329e-01
1.421000004236577479e+04,1.730573590574273402e+00,4.226831310544035603e+00,5.863141655080673642e-01
1.422000004239558984e+04,1.815824582155094014e+00,4.231114328297689298e+00,4.738604753348586440e-01
1.423000004242540308e+04,1.767842469844231212e+00,4.231896043008666730e+00,8.119155914459261769e-01
1.424000004245521632e+04,1.765790586926347272e+00,4.261686242650392309e+00,6.248672771565382256e-01
1.425000004248503137e+04,1.763160010942659062e+00,4.160636222307525500e+00,6.339924718966666317e-01
1.426000004251484461e+04,1.731674186479300603e+00,4.125957029026717571e+00,5.280610936137928313e-01
1.427000004254465966e+04,1.719561923703059270e+00,4.448175045066181887e+00,1.029800250361385006e+00
1.428000004257447290e+04,1.661435299582100900e+00,4.126385439257069798e+00,3.553131236209936539e-01
1.429000004260428796e+04,1.683787435853416836e+00,4.187413147758642040e+00,4.023608811228204796e-01
1.430000004263410119e+04,1.778791892977731326e+00,4.007830650138846096e+00,4.222099343797408588e-01
1.431000004266391625e+04,1.734923936208889295e+00,4.156684070826674571e+00,5.244471314008185558e-01
1.432000004269372948e+04,1.739025728761452561e+00,4.148074748581683124e+00,8.373220010322581786e-01
1.433000004272354454e+04,1.881630996398516942e+00,4.189320524194416251e+00,7.536467278246247181e-01
1.434000004275335777e+04,1.839880941685018367e+00,4.102348348821716506e+00,3.593270243877519365e-01
1.435000004278317101e+04,1.830605617069828828e+00,4.041505075361837562e+00,2.401964214956275601e-01
1.436000004281298607e+04,1.774295252039985060e+00,4.225522503462192603e+00,6.956231122776787013e-01
1.437000004284279930e+04,1.761151999222540399e+00,4.132085855273039954e+00,5.873900518096156764e-01
1.438000004287261436e+04,1.803740749859535697e+00,4.214772323834089285e+00,3.114124987690142787e-01
1.439000004290242759e+04,1.684817417583708732e+00,4.214472145136407555e+00,6.691587148957919284e-01
1.440000004293224265e+04,1.789709165649496558e+00,4.102669786243748895e+00,6.189630412456568198e-01
1.441000004296205589e+04,1.732844802216329638e+00,4.123749391239833528e+00,3.779030152351162686e-01
1.442000004299187094e+04,1.782385277907995613e+00,3.847761965857039446e+00,2.929411674585758463e-01
1.443000004302168418e+04,1.806318180830794873e+00,4.227990461321430971e+00,8.872661804825089371e-01
1.444000004305149741e+04,1.751543983550802430e+00,4.185665304551687171e+00,6.551902304562103874e-01
1.445000004308131247e+04,1.748437767297424283e+00,4.126738119887457756e+00,8.566901129558427419e-01
1.446000004311112571e+04,1.692416553343938368e+00,4.216453562423320811e+00,5.529681615600480216e-01
1.447000004314094076e+04,1.693436277505005361e+00,4.209873096988983932e+00,8.003934848079966580e-01
1.448000004317075400e+04,1.692782059238222336e+00,4.186665452630182749e+00,6.124071700172981636e-01
1.449000004320056905e+04,1.633321352222683709e+00,4.151067291826343819e+00,7.851799972712454334e-01
1.450000004323038229e+04,1.735909852135719245e+00,4.039237228208273578e+00,5.214988506423063885e-01
1.451000004326019734e+04,1.756326676645809881e+00,3.994468241194371494e+00,7.715704865445228711e-01
1.452000004329001058e+04,1.696753539682510414e+00,4.106615873468030031e+00,5.015726805525529963e-01
1.453000004331982564e+04,1.685625722813927085e+00,4.022759717539942770e+00,3.513235647195563360e-01
1.454000004334963887e+04,1.645417976143987993e+00,3.967937268817487428e+00,4.213926412220365680e-01
1.455000004337945211e+04,1.636145101033666061e+00,4.088119266964469922e+00,9.351510708352973600e-01
1.456000004340926716e+04,1.613415391121503450e+00,4.052280600102420749e+00,5.255901080528870839e-01
1.457000004343908040e+04,1.683137486899162205e+00,4.099747648102877839e+00,5.542843187814571193e-01
1.458000004346889546e+04,1.613204140878747417e+00,4.290839202876714609e+00,4.640021898071620687e-01
1.459000004349870869e+04,1.608453177422737301e+00,4.168277553275222758e+00,8.988550113928139851e-01
1.460000004352852375e+04,1.692226674307165668e+00,4.121510261874335335e+00,7.853106271405160266e-01
1.461000004355833698e+04,1.597957566784941941e+00,4.142300055361649136e+00,6.984597790718890531e-01
1.462000004358815204e+04,1.629162795511585049e+00,4.072931868290889490e+00,4.958362183267183143e-01
1.463000004361796528e+04,1.670995982007548397e+00,4.006589474225829228e+00,1.315868751822873439e-01
1.464000004364778033e+04,1.703397136511925813e+00,3.917074456434408436e+00,4.259139373067966639e-01
1.465000004367759357e+04,1.720982514520070783e+00,4.251309881541142310e+00,1.033989411964779448e+00
1.466000004370740680e+04,1.708335628288312424e+00,4.201825565516088545e+00,3.265967498289972792e-01
1.467000004373722186e+04,1.741141707513100156e+00,4.220134408664574899e+00,6.624766945145510455e-01
1.468000004376703509e+04,1.758106941471833329e+00,4.413017419516356732e+00,6.469875096708322948e-01
1.469000004379685015e+04,1.665637983917904297e+00,4.248654071751256645e+00,6.092404676881734149e-01
1.470000004382666339e+04,1.719703706826993583e+00,4.146249516355143605e+00,6.796726900231535584e-01
1.471000004385647844e+04,1.715479680985481759e+00,4.222087426557211920e+00,6.864426219675716645e-01
1.472000004388629168e+04,1.641778299398520380e+00,4.134457564207965063e+00,7.675955234340920974e-01
1.473000004391610673e+04,1.672672293634152041e+00,4.319250089593150932e+00,8.102887348368303932e-01
1.474000004394591997e+04,1.679046466031226537e+00,4.087869823016244020e+00,4.093883791896734126e-01
1.475000004397573321e+04,1.659174500788504591e+00,4.296101975402196516e+00,4.325466612696566848e-01
1.476000004400554826e+04,1.656748333369187254e+00,4.285146911190786057e+00,6.142752055219461438e-01
1.477000004403536150e+04,1.708828674701543315e+00,4.180238746165626296e+00,6.593912122187861602e-01
1.478000004406517655e+04,1.642189401684198913e+00,4.253687767577716272e+00,7.447877700284227798e-01
1.479000004409498979e+04,1.717286878127753935e+00,4.193975511590054772e+00,7.543002003836639657e-01
1.480000004412480484e+04,1.733648518402706840e+00,4.250650610884740388e+00,7.219734830600208486e-01
1.481000004415461808e+04,1.657857355922254694e+00,4.384130514913609389e+00,9.792830886665130352e-01
1.482000004418443314e+04,1.803602636875765608e+00,4.120139363048868297e+00,8.035884882132470208e-01
1.483000004421424637e+04,1.793621427496505438e+00,4.032453327817986377e+00,5.355332602051406932e-01
1.484000004424406143e+04,1.614723627514055515e+00,3.933517333824634310e+00,3.079450202759432820e-01
1.485000004427387466e+04,1.679006157500394281e+00,4.089061070615518823e+00,7.554934361435703405e-01
1.486000004430368790e+04,1.657762174282698897e+00,4.100780520045112176e+00,3.127852052545943007e-01
1.487000004433350296e+04,1.670971480141083987e+00,4.136299149939429043e+00,4.621159519486356393e-01
1.488000004436331619e+04,1.766185222667653321e+00,4.024668017350590432e+00,3.603944909634095861e-01
1.489000004439313125e+04,1.601949736551568249e+00,4.195170863260172744e+00,8.276256675538123941e-01
1.490000004442294448e+04,1.642767721868996222e+00,4.064562273690659921e+00,6.442827349307926887e-01
1.491000004445275954e+04,1.690803109238082413e+00,3.987155627783919964e+00,5.501173901701769120e-01
1.492000004448257278e+04,1.601080357031868129e+00,4.032826072662541783e+00,5.863877636877657951e-01
1.493000004451238783e+04,1.592089013114732277e+00,3.982868629410477812e+00,7.748107329101763252e-01
1.494000004454220107e+04,1.561793453146748556e+00,4.050824434731131518e+00,6.043267602906760017e-01
1.495000004457201612e+04,1.530632503721319759e+00,4.119769176984576120e+00,6.453744617312116016e-01
1.496000004460182936e+04,1.569517375512172075e+00,4.041070013593827781e+00,7.862847294160902889e-01
1.497000004463164260e+04,1.544604632861935833e+00,4.125325703887206430e+00,6.580356148458297305e-01
1.498000004466145765e+04,1.520769731602843233e+00,4.059093281040435208e+00,7.616677906245291618e-01
1.499000004469127089e+04,1.497591780633301450e+00,4.080972732561284566e+00,3.384060925597834335e-01
1.500000004472108594e+04,1.478096431184148019e+00,4.059069701823826648e+00,7.628059226278902649e-01
1.501000004475089918e+04,1.512637082989054527e+00,4.044074012618679603e+00,6.960282819255575459e-01
1.502000004478071423e+04,1.578199701708588032e+00,4.068328737493192016e+00,6.809918360935972581e-01
1.503000004481052747e+04,1.491001202406338155e+00,4.134110402658206951e+00,6.140635644249646807e-01
1.504000004484034253e+04,1.483818613191931535e+00,4.183827774770858987e+00,7.402050306412197855e-01
1.505000004487015576e+04,1.637628762366064805e+00,4.085648088134931299e+00,1.047060424416150770e+00
1.506000004489996900e+04,1.624232539160895383e+00,3.954246034891241379e+00,5.933676327882916324e-01
1.507000004492978405e+04,1.538033265267071847e+00,4.057991187101469777e+00,6.233245897972808924e-01
1.508000004495959729e+04,1.636143503249034348e+00,4.056385754839893387e+00,9.918773049750158055e-01
1.509000004498941234e+04,1.664983437214057727e+00,4.032204086189234538e+00,5.902609538981326009e-01
1.510000004501922558e+04,1.642502353724422548e+00,3.871841662490873137e+00,4.850844466531201160e-01
1.511000004504904064e+04,1.599772201208980782e+00,4.197273329834086297e+00,7.185628494405893463e-01
1.512000004507885387e+04,1.621325191476172600e+00,4.222711214882801656e+00,8.281832441788185006e-01
1.513000004510866893e+04,1.580956680719234342e+00,4.010083769070713622e+00,1.044640807871324739e+00
1.514000004513848216e+04,1.641379654679162359e+00,4.086921603295533778e+00,7.408135729847045159e-01
1.515000004516829722e+04,1.618100956477524610e+00,4.028783492583282388e+00,4.511078806446097711e-01
1.516000004519811046e+04,1.614931209374279586e+00,4.205208405208880507e+00,8.075068427298315310e-01
1.517000004522792369e+04,1.606697504703319845e+00,4.215180399579063319e+00,1.068460836640368505e+00
1.518000004525773875e+04,1.544819220076970590e+00,4.080802451960768629e+00,9.578055175887163486e-01
1.519000004528755198e+04,1.647640485097723317e+00,4.157722250847466050e+00,1.140281061318427547e+00
1.520000004531736704e+04,1.636972719230518791e+00,4.017073873674897655e+00,6.475953963317298001e-01
1.521000004534718028e+04,1.637585834874322410e+00,4.023626398971764218e+00,7.739376061088267811e-01
1.522000004537699533e+04,1.735100004861598100e+00,4.022942598359645849e+00,3.640075723579110911e-01
1.523000004540680857e+04,1.654142149047837851e+00,4.199866217694946613e+00,7.403830187339573987e-01
1.524000004543662362e+04,1.597421928506324029e+00,4.055930158941031038e+00,3.693103541987184379e-01
1.525000004546643686e+04,1.622744710192157269e+00,4.401320435018732269e+00,1.052421377937426294e+00
1.526000004549625010e+04,1.566032941724708971e+00,4.093929339386481736e+00,6.578356869184075473e-01
1.527000004552606515e+04,1.569833638560459876e+00,4.188553470862633965e+00,7.911032020996153769e-01
1.528000004555587839e+04,1.579270074888915909e+00,4.040345230656463116e+00,7.757138813864568050e-01
1.529000004558569344e+04,1.514238388918628164e+00,4.186162008267174883e+00,7.501206830499442813e-01
1.530000004561550668e+04,1.564179228813580957e+00,4.212001031131467954e+00,7.682755326298129628e-01
1.531000004564532173e+04,1.652654534412798304e+00,4.361128724490266784e+00,7.522304005584847797e-01
1.532000004567513497e+04,1.601124303602705634e+00,4.171307357997020127e+00,6.865668414256278496e-01
1.533000004570495003e+04,1.542494972251204688e+00,4.275781415909023941e+00,2.302177715752257436e-01
1.534000004573476326e+04,1.556296400302531913e+00,4.281365355560312835e+00,2.790614151152795430e-01
1.535000004576457832e+04,1.620846381975800110e+00,4.253723232675718613e+00,9.026955201496148495e-01
1.536000004579439155e+04,1.531586537796044034e+00,3.983046900174942895e+00,5.264401247451699212e-02
1.537000004582420479e+04,1.589956132551439749e+00,4.147369252070116197e+00,3.153924515581305044e-01
1.538000004585401985e+04,1.668013125727924928e+00,4.273663406762802985e+00,3.532174862294988893e-01
1.539000004588383308e+04,1.571732166123132490e+00,4.230316389800484522e+00,3.565017435192917583e-01
1.540000004591364814e+04,1.645953239257646583e+00,4.117523452010647844e+00,7.244043134862017119e-01
1.541000004594346137e+04,1.630378889085172256e+00,4.026818342736858014e+00,4.513707156132683584e-01
1.542000004597327643e+04,1.658452066002034986e+00,4.114419513166167164e+00,6.048823412841036751e-01
1.543000004600308966e+04,1.662460985966345728e+00,4.002782550310570286e+00,2.696672911795662264e-01
1.544000004603290472e+04,1.645034093041064294e+00,4.086127653014339778e+00,2.044194461908093730e-01
1.545000004606271796e+04,1.621337326449010741e+00,3.937983223017678558e+00,5.867870376161644641e-01
1.546000004609253301e+04,1.566831960069110963e+00,4.211473687159099200e+00,9.268078802093328017e-01
1.547000004612234625e+04,1.647913417606920339e+00,4.018867571980331732e+00,3.416189117367493533e-01
1.548000004615215948e+04,1.606544821909643650e+00,4.117224415300411167e+00,4.765483091183797537e-01
1.549000004618197454e+04,1.637529442179689099e+00,4.251945952812807406e+00,2.425135308554948466e-01
1.550000004621178778e+04,1.774084080246825845e+00,4.150613556777233981e+00,1.616407964745188719e-01
1.551000004624160283e+04,1.588628944349546490e+00,3.870955229025697442e+00,3.130940958897376336e-01
1.552000004627141607e+04,1.788718716638198813e+00,4.131792120867359586e+00,2.572092325193778839e-01
1.553000004630123112e+04,1.669534564149246281e+00,4.245955216167732971e+00,1.573114072582689482e-01
1.554000004633104436e+04,1.531444580176084314e+00,4.250981907264758775e+00,2.971029248739983086e-01
1.555000004636085941e+04,1.519111567898798976e+00,4.299358590207377873e+00,5.394559178295456059e-01
1.556000004639067265e+04,1.636906632868059486e+00,4.183315005918080587e+00,4.947472254719290086e-01
1.557000004642048589e+04,1.581274932506669506e+00,4.506912663847976397e+00,9.011226950299091598e-01
1.558000004645030094e+04,1.610405623136849318e+00,4.247742012788755517e+00,4.821026928683789792e-01
1.559000004648011418e+04,1.616079901381777706e+00,4.414941527574772984e+00,3.694057680226797702e-01
1.560000004650992923e+04,1.610023158782742492e+00,4.203200482390858639e+00,1.185638544281243656e-01
1.561000004653974247e+04,1.643034657850167557e+00,4.309769768904987863e+00,4.897489620406429434e-01
1.562000004656955753e+04,1.478563762988735153e+00,4.333794151258080873e+00,2.984074401677745958e-01
1.563000004659937076e+04,1.518689569223059754e+00,4.241519386575191675e+00,3.702194240809691395e-01
1.564000004662918582e+04,1.581991706164830536e+00,4.252791870570804988e+00,7.762609276125231883e-01
1.565000004665899905e+04,1.621260261720744777e+00,4.193477548722126080e+00,4.489667384557015084e-01
1.566000004668881411e+04,1.611828059418430659e+00,4.380424198518939605e+00,6.724926833954849581e-01
1.567000004671862735e+04,1.694641996852671806e+00,4.330590611263397172e+00,7.375954357368884606e-01
1.568000004674844058e+04,1.686019177985755846e+00,4.354207285307544417e+00,5.054955258246087713e-01
1.569000004677825564e+04,1.645774056513400696e+00,4.332619214446166822e+00,5.507156987965073913e-01
1.570000004680806887e+04,1.714756571601485646e+00,4.285473083173060971e+00,7.026346873483081401e-01
1.571000004683788393e+04,1.561698695370282941e+00,4.453618120774391897e+00,6.198104751739488272e-01
1.572000004686769716e+04,1.672404048362326145e+00,4.429924382514119685e+00,6.320619766707782361e-01
1.573000004689751222e+04,1.644957828069566030e+00,4.284584967730378224e+00,7.713943993614077455e-01
1.574000004692732546e+04,1.722442399274414448e+00,4.408098753677379911e+00,9.492327955619530577e-01
1.575000004695714051e+04,1.592564089944465522e+00,4.141328134777068293e+00,5.695089106630909503e-01
1.576000004698695375e+04,1.677977346524958113e+00,4.234996584716772539e+00,6.587244994952854427e-01
1.577000004701676698e+04,1.578481028946171483e+00,4.278338185126498772e+00,7.392068297890466155e-01
1.578000004704658204e+04,1.653994940950849202e+00,4.237539379062835287e+00,5.557449304474848528e-01
1.579000004707639528e+04,1.618938521210522730e+00,4.191609037784838065e+00,2.123606130398873193e-01
1.580000004710621033e+04,1.591844696745830845e+00,4.161746826295658508e+00,7.350002018687196159e-01
1.581000004713602357e+04,1.627233505967598415e+00,4.097908884947667474e+00,9.700219969970113043e-01
1.582000004716583862e+04,1.607347497615285725e+00,4.245515856202565885e+00,3.771561250537033838e-01
1.583000004719565186e+04,1.613749718324992477e+00,4.183577666448682564e+00,2.192996521475171212e-01
1.584000004722546691e+04,1.740796819762595593e+00,4.127714916211729701e+00,2.500177450333891938e-01
1.585000004725528015e+04,1.657994666993017896e+00,4.304150930729062630e+00,1.665965726807088210e-01
1.586000004728509521e+04,1.546629521355816994e+00,4.308557110099931364e+00,3.422812626835317618e-01
1.587000004731490844e+04,1.673544618499003933e+00,4.146563019211573220e+00,3.397577039547850508e-01
1.588000004734472168e+04,1.587695243619452246e+00,4.281058629843163210e+00,4.094809819433714027e-01
1.589000004737453673e+04,1.579797210110450045e+00,4.206978535624306126e+00,3.703463525073087403e-01
1.590000004740434997e+04,1.616520694735684049e+00,4.265252335475101297e+00,3.285972088033509153e-01
1.591000004743416503e+04,1.741062077968670740e+00,4.073937795008294671e+00,3.659388427724749038e-01
1.592000004746397826e+04,1.678371152143318890e+00,4.103314882182765189e+00,3.247766246464381945e-01
1.593000004749379332e+04,1.767454740126600310e+00,4.262818386567366780e+00,8.512760051648269322e-01
1.594000004752360655e+04,1.606651620317580687e+00,4.244848650537979218e+00,4.354901195769718125e-01
1.595000004755342161e+04,1.567913877302167469e+00,4.390639620886640060e+00,5.065274357505376024e-01
1.596000004758323485e+04,1.648100908509776419e+00,4.106683531751717631e+00,4.066267011225699335e-01
1.597000004761304990e+04,1.624501089271497500e+00,4.241587357006442183e+00,3.614741435841757333e-01
1.598000004764286314e+04,1.686755728157270706e+00,4.046510448410053584e+00,3.120788066906894920e-01
1.599000004767267637e+04,1.653489787008320944e+00,4.277257649485978419e+00,8.220294760447265370e-01
1.600000004770249143e+04,1.656050084942373601e+00,4.110068898589770647e+00,6.653858560599239524e-01
1.601000004773230467e+04,1.710193957740446802e+00,3.929729191942467725e+00,3.434272669777590492e-01
1.602000004776211972e+04,1.744524798285080669e+00,4.146458221571586833e+00,2.627642935687904413e-01
1.603000004779193296e+04,1.591082955678876587e+00,4.172364990039697297e+00,4.823266779457937581e-01
1.604000004782174801e+04,1.613694777883743159e+00,4.167200868317902263e+00,4.911053280436588619e-01
1.605000004785156125e+04,1.590599983593628419e+00,4.176706383658844501e+00,5.593382035664911101e-01
1.606000004788137630e+04,1.583100755717761876e+00,4.106773547939414293e+00,5.628930421497532199e-01
1.607000004791118954e+04,1.522662402430167150e+00,4.200843083202832950e+00,5.142319317595350769e-01
1.608000004794100278e+04,1.574106019886837737e+00,4.041860952615718539e+00,5.347540028203420226e-01
1.609000004797081783e+04,1.583362853533822001e+00,4.117935773800255994e+00,6.013275554070560691e-01
1.610000004800063107e+04,1.612406986513218454e+00,4.095405861328830888e+00,5.361200379639432523e-01
1.611000004803044612e+04,1.709270690760689382e+00,4.180276931359084180e+00,6.412722589379364901e-01
1.612000004806025936e+04,1.645819965498068527e+00,4.032887105137124450e+00,4.770382271967302246e-01
1.613000004809007442e+04,1.627388344464054670e+00,4.193844017636655153e+00,7.822843129229879455e-01
1.614000004811988765e+04,1.616600434635925732e+00,3.933248832006182916e+00,4.197896032804536159e-01
1.615000004814970271e+04,1.665601631231393931e+00,4.033232981308318088e+00,4.356690326690709214e-01
1.616000004817951594e+04,1.662793142251355771e+00,4.020168025624951014e+00,6.037100180300164487e-01
1.617000004820933100e+04,1.580973519481570611e+00,4.193075531379415466e+00,7.605479328879325429e-01
1.618000004823914423e+04,1.576047339811768255e+00,4.177105367284246640e+00,4.276031238733560280e-01
1.619000004826895747e+04,1.545248772241784252e+00,4.211693661772478947e+00,6.224251676190177829e-01
1.620000004829877253e+04,1.613340542704724045e+00,4.047385605224674165e+00,6.868877101594696999e-01
1.621000004832858576e+04,1.657463107622380249e+00,4.148180595894501721e+00,3.159397470770937688e-01
1.622000004835840082e+04,1.672144145515012559e+00,4.026190320984281534e+00,4.615919273951846757e-01
1.623000004838821405e+04,1.702738914851556817e+00,4.082196599897711664e+00,9.006573571717121363e-01
1.624000004841802911e+04,1.640046134372225906e+00,3.990057408256470595e+00,8.574995412564851982e-01
1.625000004844784235e+04,1.590843600321019125e+00,3.988615337685924800e+00,5.995003143494465059e-01
1.626000004847765740e+04,1.639919908434217088e+00,4.055480346858427509e+00,4.848007637342724996e-01
1.627000004850747064e+04,1.601380561381181789e+00,4.081746702020899065e+00,5.622429397784560745e-01
1.628000004853728569e+04,1.591375807753038663e+00,4.111902180332432266e+00,6.955226777641877467e-01
1.629000004856709893e+04,1.613987233858866999e+00,3.994462224043008991e+00,1.249365287158915316e-01
1.630000004859691217e+04,1.617689614436149448e+00,4.292270389503029193e+00,8.623752932137155325e-01
1.631000004862672722e+04,1.601634055109114607e+00,4.227895479222262054e+00,5.630005443470159632e-01
1.632000004865654046e+04,1.621752883059388139e+00,4.316264911159911399e+00,6.922737487425574265e-01
1.633000004868635551e+04,1.623355642494167750e+00,4.185145767764042901e+00,7.136252576212877008e-01
1.634000004871616875e+04,1.606278325032033827e+00,4.184684547658600096e+00,7.464836996793183799e-01
1.635000004874598380e+04,1.641724615925217678e+00,4.281195797567892924e+00,5.521428485342944059e-01
1.636000004877579704e+04,1.689039602080574465e+00,4.368724163891557488e+00,9.618421522655575817e-01
1.637000004880561210e+04,1.566992269136602500e+00,4.173944112653960481e+00,7.209751878385953772e-01
1.638000004883542533e+04,1.617577696944484389e+00,4.211333136375500885e+00,7.943621685765510643e-01
1.639000004886524039e+04,1.555673299019487477e+00,4.267197679261295562e+00,8.047805261898056672e-01
1.640000004889505362e+04,1.599123052112167098e+00,4.239099141608866361e+00,1.126572214612619138e+00
1.641000004892486686e+04,1.536198226821686275e+00,4.285166108730656731e+00,6.166261370151693288e-01
1.642000004895468010e+04,1.644148302091874347e+00,4.089516111545067112e+00,4.750380786863114824e-01
1.643000004898449697e+04,1.635090298474775938e+00,4.093061579888794377e+00,6.310115062702330579e-01
1.644000004901431021e+04,1.623093771072078084e+00,3.928802126895820201e+00,5.207734816975944092e-01
1.645000004904412344e+04,1.576786348847962760e+00,4.168240424333933269e+00,7.822901493167877529e-01
1.646000004907393668e+04,1.474430451432418243e+00,4.318271419735918215e+00,7.307834036452803828e-01
1.647000004910375355e+04,1.621236236886998805e+00,4.154729377666948942e+00,7.416587614988665589e-01
1.648000004913356679e+04,1.572132968153065136e+00,4.244564181143371862e+00,8.696369587152334990e-01
1.649000004916338003e+04,1.481779351017264101e+00,4.215334728261590058e+00,6.862438886624231404e-01
1.650000004919319326e+04,1.556959747434281782e+00,4.051446794333494417e+00,7.867245920758251243e-01
1.651000004922300650e+04,1.590647281658908563e+00,4.212732437614204350e+00,9.952409806694814121e-01
1.652000004925282337e+04,1.630094200733918752e+00,4.289146375869622219e+00,6.894197031374734719e-01
1.653000004928263661e+04,1.668606461457296630e+00,4.428667199192301673e+00,9.649583334737112938e-01
1.654000004931244985e+04,1.529537089498016700e+00,4.260674894557311632e+00,8.204202120792788433e-01
1.655000004934226308e+04,1.537751218735357917e+00,4.251221338793308213e+00,8.905139350970572298e-01
1.656000004937207996e+04,1.613986469368954735e+00,4.339805131319045550e+00,8.736699729528807357e-01
1.657000004940189319e+04,1.586295698440755908e+00,4.215764533067641651e+00,6.494721183060899738e-01
1.658000004943170643e+04,1.595346819818061146e+00,4.302619125899131092e+00,7.331125497776332933e-01
1.659000004946151967e+04,1.630033940639081358e+00,4.122851534975042753e+00,7.671871348573676697e-01
1.660000004949133290e+04,1.720487034904669033e+00,4.116835531704658102e+00,8.760463922452508267e-01
1.661000004952114978e+04,1.606429595094119422e+00,4.284750150398679125e+00,4.650059294841997204e-01
1.662000004955096301e+04,1.583642057168671569e+00,4.285924407675384629e+00,6.923198055880032120e-01
1.663000004958077625e+04,1.621632106518567706e+00,4.054499246452667904e+00,7.355445203522059661e-01
1.664000004961058949e+04,1.662625586518925891e+00,4.320979417007827728e+00,7.862983289361196171e-01
1.665000004964040636e+04,1.610514208414425497e+00,4.200650510381607639e+00,6.627397110721826579e-01
1.666000004967021960e+04,1.611167477047293906e+00,4.285291814174756908e+00,6.107057885635518435e-01
1.667000004970003283e+04,1.471635874973796998e+00,4.283416919333616235e+00,4.099184363085885963e-01
1.668000004972984607e+04,1.455211841547704443e+00,4.126738897542110429e+00,5.593721875875899974e-01
1.669000004975966294e+04,1.539905964878212741e+00,4.185842985614651290e+00,2.880127892580389148e-01
1.670000004978947618e+04,1.574305549037111618e+00,4.396974061598913686e+00,7.486331453676241532e-01
1.671000004981928942e+04,1.510657778553726294e+00,4.317321913959861313e+00,7.691748567942610082e-01
1.672000004984910265e+04,1.598080885966056019e+00,4.439183195179070118e+00,7.470270020855930282e-01
1.673000004987891589e+04,1.520205328883214912e+00,4.260257955483268688e+00,3.253781987740139159e-01
1.674000004990873276e+04,1.399879665773376969e+00,4.520942495391259364e+00,9.677440625950950448e-01
1.675000004993854600e+04,1.596927717934782498e+00,4.345147085176403579e+00,9.235578385232819931e-01
1.676000004996835924e+04,1.498062612592571563e+00,4.332195874055395635e+00,8.860586095719505950e-01
1.677000004999817247e+04,1.511265328786093765e+00,4.413567203619204626e+00,7.058247122715760602e-01
1.678000005002798935e+04,1.602792917923194782e+00,4.423452939545427398e+00,8.959226710354936118e-01
1.679000005005780258e+04,1.548126628888896184e+00,4.405275272036242029e+00,5.452563514424406677e-01
1.680000005008761582e+04,1.637412621866407791e+00,4.374999532524706858e+00,1.178063071291877595e+00
1.681000005011742905e+04,1.588740434421513914e+00,4.311182618233788233e+00,4.490541301294572185e-01
1.682000005014724229e+04,1.547625479976615592e+00,4.286434953058790853e+00,5.601981488252874009e-01
1.683000005017705917e+04,1.631413880018044216e+00,4.454746024174355057e+00,9.563254906040651315e-01
1.684000005020687240e+04,1.614345338222676673e+00,4.394739211896762754e+00,7.015683011801319147e-01
1.685000005023668564e+04,1.616836974335136068e+00,4.295966790044507100e+00,6.753375166144296449e-01
1.686000005026649887e+04,1.568770797233937087e+00,4.297949359133273362e+00,5.480993871973837139e-01
1.687000005029631575e+04,1.546228379239043660e+00,4.475586631411168526e+00,6.517244613270488651e-01
1.688000005032612899e+04,1.601342028632184666e+00,4.542622467144375342e+00,7.574767826211195043e-01
1.689000005035594222e+04,1.552548322147617732e+00,4.525886367447506053e+00,7.771201870792862065e-01
1.690000005038575546e+04,1.449673303049529460e+00,4.394745102276087501e+00,8.875617136029005927e-01
1.691000005041556869e+04,1.594131269149862362e+00,4.557027738127069405e+00,8.386767926279010688e-01
1.692000005044538557e+04,1.571582879230399632e+00,4.311400193026813987e+00,9.632428169943705321e-01
1.693000005047519880e+04,1.575918364652630466e+00,4.603470923136537607e+00,1.223794210838883734e+00
1.694000005050501204e+04,1.596296949121872366e+00,4.593419073019448184e+00,8.803082371256915062e-01
1.695000005053482528e+04,1.540281825772140012e+00,4.535984897581226249e+00,8.673319379314858857e-01
1.696000005056464215e+04,1.635048057649658881e+00,4.430357186352758880e+00,5.749451102775593458e-01
1.697000005059445539e+04,1.565960099654279292e+00,4.302590755984355475e+00,5.128521814174085147e-01
1.698000005062426862e+04,1.543073416624216820e+00,4.337532997297444126e+00,9.380116335836039543e-01
1.699000005065408186e+04,1.601689402840675625e+00,4.512968256778343346e+00,6.828469128970812152e-01
1.700000005068389510e+04,1.593937027818386865e+00,4.350985450297375046e+00,1.075466180842764574e+00
1.701000005071371197e+04,1.564539126496786503e+00,4.386549079605474688e+00,1.110805126843890100e+00
1.702000005074352521e+04,1.561423359232092301e+00,4.520106762181061555e+00,8.695352833365709300e-01
