axis_key,screen_OR,rerun_OR,absolute_logOR_difference
serum_or_blood|LBXPFDE,0.7160906892378576,0.7160906892378576,0.0
serum_or_blood|LBXPFHS,0.624413716483948,0.624413716483948,0.0
serum_or_blood|LBXPFNA,0.8058544847269594,0.8058544847269594,0.0
urine|URXBPH,1.0613167813050883,1.0613167813050883,0.0
urine|URXCOP,1.2455067762777354,1.2455067762777354,0.0
urine|URXECP,1.210931012364846,1.210931012364846,0.0
urine|URXMBP,0.8954105062316059,0.8954105062316059,0.0
urine|URXMEP,0.9329209184301188,0.9329209184301189,2.2204460492503128e-16
urine|URXMHP,1.092931558675933,1.092931558675933,0.0
urine|URXMIB,0.965853059345134,0.9658530593451339,1.1102230246251565e-16
urine|URXMOH,1.2036806907243045,1.2036806907243043,2.2204460492503136e-16
urine|URXMZP,0.954508227887624,0.9545082278876241,2.2204460492503128e-16
urine|URXP02,1.0029716593613531,1.0029716593613531,0.0
urine|URXP04,0.9542162062587308,0.9542162062587308,0.0
urine|URXP10,1.0721174282673351,1.0721174282673351,0.0
