disease_id,test_id,variable,cycle,exposure_rows,exposure_nonmissing,outcome_rows,merge_rows,complete_case_rows,complete_case_cases
NHANES_HIGH_CHOLESTEROL,NHANES_URXECP,URXECP,2003-2004,2697,2605,5041,1585,921,407
NHANES_HIGH_CHOLESTEROL,NHANES_URXECP,URXECP,2005-2006,2638,2548,4979,1543,930,377
NHANES_HIGH_CHOLESTEROL,NHANES_URXECP,URXECP,2007-2008,2718,2604,5935,1900,1171,539
NHANES_HIGH_CHOLESTEROL,NHANES_URXECP,URXECP,2009-2010,2819,2749,6218,1967,1205,513
NHANES_HIGH_CHOLESTEROL,NHANES_URXECP,URXECP,2011-2012,2594,2489,5560,1775,1514,532
NHANES_HIGH_CHOLESTEROL,NHANES_URXECP,URXECP,2013-2014,2777,2685,5769,1863,1631,578
NHANES_HIGH_CHOLESTEROL,NHANES_URXECP,URXECP,2015-2016,3205,2975,5719,1751,1501,505
NHANES_HIGH_CHOLESTEROL,NHANES_URXECP,URXECP,2017-2018,2986,2762,5569,1765,1448,500
NHANES_HIGH_CHOLESTEROL,NHANES_URXMBP,URXMBP,1999-2000,2648,2541,4880,1521,805,307
NHANES_HIGH_CHOLESTEROL,NHANES_URXMBP,URXMBP,2001-2002,2901,2782,5411,1713,967,347
NHANES_HIGH_CHOLESTEROL,NHANES_URXMBP,URXMBP,2003-2004,2697,2605,5041,1585,921,407
NHANES_HIGH_CHOLESTEROL,NHANES_URXMBP,URXMBP,2005-2006,2638,2548,4979,1543,930,377
NHANES_HIGH_CHOLESTEROL,NHANES_URXMBP,URXMBP,2007-2008,2718,2604,5935,1900,1171,539
NHANES_HIGH_CHOLESTEROL,NHANES_URXMBP,URXMBP,2009-2010,2819,2749,6218,1967,1205,513
NHANES_HIGH_CHOLESTEROL,NHANES_URXMBP,URXMBP,2011-2012,2594,2489,5560,1775,1514,532
NHANES_HIGH_CHOLESTEROL,NHANES_URXMBP,URXMBP,2013-2014,2777,2685,5769,1863,1631,578
NHANES_HIGH_CHOLESTEROL,NHANES_URXMBP,URXMBP,2015-2016,3205,2975,5719,1751,1501,505
NHANES_HIGH_CHOLESTEROL,NHANES_URXMBP,URXMBP,2017-2018,2986,2762,5569,1765,1448,500
NHANES_HIGH_CHOLESTEROL,NHANES_URXMEP,URXMEP,1999-2000,2648,2536,4880,1521,801,306
NHANES_HIGH_CHOLESTEROL,NHANES_URXMEP,URXMEP,2001-2002,2901,2782,5411,1713,967,347
NHANES_HIGH_CHOLESTEROL,NHANES_URXMEP,URXMEP,2003-2004,2697,2605,5041,1585,921,407
NHANES_HIGH_CHOLESTEROL,NHANES_URXMEP,URXMEP,2005-2006,2638,2548,4979,1543,930,377
NHANES_HIGH_CHOLESTEROL,NHANES_URXMEP,URXMEP,2007-2008,2718,2604,5935,1900,1171,539
NHANES_HIGH_CHOLESTEROL,NHANES_URXMEP,URXMEP,2009-2010,2819,2749,6218,1967,1205,513
NHANES_HIGH_CHOLESTEROL,NHANES_URXMEP,URXMEP,2011-2012,2594,2489,5560,1775,1514,532
NHANES_HIGH_CHOLESTEROL,NHANES_URXMEP,URXMEP,2013-2014,2777,2685,5769,1863,1631,578
NHANES_HIGH_CHOLESTEROL,NHANES_URXMEP,URXMEP,2015-2016,3205,2975,5719,1751,1501,505
NHANES_HIGH_CHOLESTEROL,NHANES_URXMEP,URXMEP,2017-2018,2986,2762,5569,1765,1448,500
NHANES_HIGH_CHOLESTEROL,NHANES_URXMHH,URXMHH,2001-2002,2901,2782,5411,1713,967,347
NHANES_HIGH_CHOLESTEROL,NHANES_URXMHH,URXMHH,2003-2004,2697,2605,5041,1585,921,407
NHANES_HIGH_CHOLESTEROL,NHANES_URXMHH,URXMHH,2005-2006,2638,2548,4979,1543,930,377
NHANES_HIGH_CHOLESTEROL,NHANES_URXMHH,URXMHH,2007-2008,2718,2604,5935,1900,1171,539
NHANES_HIGH_CHOLESTEROL,NHANES_URXMHH,URXMHH,2009-2010,2819,2749,6218,1967,1205,513
NHANES_HIGH_CHOLESTEROL,NHANES_URXMHH,URXMHH,2011-2012,2594,2489,5560,1775,1514,532
NHANES_HIGH_CHOLESTEROL,NHANES_URXMHH,URXMHH,2013-2014,2777,2685,5769,1863,1631,578
NHANES_HIGH_CHOLESTEROL,NHANES_URXMHH,URXMHH,2015-2016,3205,2975,5719,1751,1501,505
NHANES_HIGH_CHOLESTEROL,NHANES_URXMHH,URXMHH,2017-2018,2986,2762,5569,1765,1448,500
NHANES_HIGH_CHOLESTEROL,NHANES_URXMHP,URXMHP,1999-2000,2648,2541,4880,1521,805,307
NHANES_HIGH_CHOLESTEROL,NHANES_URXMHP,URXMHP,2001-2002,2901,2782,5411,1713,967,347
NHANES_HIGH_CHOLESTEROL,NHANES_URXMHP,URXMHP,2003-2004,2697,2605,5041,1585,921,407
NHANES_HIGH_CHOLESTEROL,NHANES_URXMHP,URXMHP,2005-2006,2638,2548,4979,1543,930,377
NHANES_HIGH_CHOLESTEROL,NHANES_URXMHP,URXMHP,2007-2008,2718,2604,5935,1900,1171,539
NHANES_HIGH_CHOLESTEROL,NHANES_URXMHP,URXMHP,2009-2010,2819,2749,6218,1967,1205,513
NHANES_HIGH_CHOLESTEROL,NHANES_URXMHP,URXMHP,2011-2012,2594,2489,5560,1775,1514,532
NHANES_HIGH_CHOLESTEROL,NHANES_URXMHP,URXMHP,2013-2014,2777,2685,5769,1863,1631,578
NHANES_HIGH_CHOLESTEROL,NHANES_URXMHP,URXMHP,2015-2016,3205,2975,5719,1751,1501,505
NHANES_HIGH_CHOLESTEROL,NHANES_URXMHP,URXMHP,2017-2018,2986,2762,5569,1765,1448,500
NHANES_HIGH_CHOLESTEROL,NHANES_URXMIB,URXMIB,2001-2002,2901,2782,5411,1713,967,347
NHANES_HIGH_CHOLESTEROL,NHANES_URXMIB,URXMIB,2003-2004,2697,2605,5041,1585,921,407
NHANES_HIGH_CHOLESTEROL,NHANES_URXMIB,URXMIB,2005-2006,2638,2548,4979,1543,930,377
NHANES_HIGH_CHOLESTEROL,NHANES_URXMIB,URXMIB,2007-2008,2718,2604,5935,1900,1171,539
NHANES_HIGH_CHOLESTEROL,NHANES_URXMIB,URXMIB,2009-2010,2819,2749,6218,1967,1205,513
NHANES_HIGH_CHOLESTEROL,NHANES_URXMIB,URXMIB,2011-2012,2594,2489,5560,1775,1514,532
NHANES_HIGH_CHOLESTEROL,NHANES_URXMIB,URXMIB,2013-2014,2777,2685,5769,1863,1631,578
NHANES_HIGH_CHOLESTEROL,NHANES_URXMIB,URXMIB,2015-2016,3205,2975,5719,1751,1501,505
NHANES_HIGH_CHOLESTEROL,NHANES_URXMIB,URXMIB,2017-2018,2986,2762,5569,1765,1448,500
NHANES_HIGH_CHOLESTEROL,NHANES_URXMOH,URXMOH,2001-2002,2901,2782,5411,1713,967,347
NHANES_HIGH_CHOLESTEROL,NHANES_URXMOH,URXMOH,2003-2004,2697,2605,5041,1585,921,407
NHANES_HIGH_CHOLESTEROL,NHANES_URXMOH,URXMOH,2005-2006,2638,2548,4979,1543,930,377
NHANES_HIGH_CHOLESTEROL,NHANES_URXMOH,URXMOH,2007-2008,2718,2604,5935,1900,1171,539
NHANES_HIGH_CHOLESTEROL,NHANES_URXMOH,URXMOH,2009-2010,2819,2749,6218,1967,1205,513
NHANES_HIGH_CHOLESTEROL,NHANES_URXMOH,URXMOH,2011-2012,2594,2489,5560,1775,1514,532
NHANES_HIGH_CHOLESTEROL,NHANES_URXMOH,URXMOH,2013-2014,2777,2685,5769,1863,1631,578
NHANES_HIGH_CHOLESTEROL,NHANES_URXMOH,URXMOH,2015-2016,3205,2975,5719,1751,1501,505
NHANES_HIGH_CHOLESTEROL,NHANES_URXMOH,URXMOH,2017-2018,2986,2762,5569,1765,1448,500
NHANES_HIGH_CHOLESTEROL,NHANES_URXMZP,URXMZP,1999-2000,2648,2541,4880,1521,805,307
NHANES_HIGH_CHOLESTEROL,NHANES_URXMZP,URXMZP,2001-2002,2901,2782,5411,1713,967,347
NHANES_HIGH_CHOLESTEROL,NHANES_URXMZP,URXMZP,2003-2004,2697,2605,5041,1585,921,407
NHANES_HIGH_CHOLESTEROL,NHANES_URXMZP,URXMZP,2005-2006,2638,2548,4979,1543,930,377
NHANES_HIGH_CHOLESTEROL,NHANES_URXMZP,URXMZP,2007-2008,2718,2604,5935,1900,1171,539
NHANES_HIGH_CHOLESTEROL,NHANES_URXMZP,URXMZP,2009-2010,2819,2749,6218,1967,1205,513
NHANES_HIGH_CHOLESTEROL,NHANES_URXMZP,URXMZP,2011-2012,2594,2489,5560,1775,1514,532
NHANES_HIGH_CHOLESTEROL,NHANES_URXMZP,URXMZP,2013-2014,2777,2685,5769,1863,1631,578
NHANES_HIGH_CHOLESTEROL,NHANES_URXMZP,URXMZP,2015-2016,3205,2975,5719,1751,1501,505
NHANES_HIGH_CHOLESTEROL,NHANES_URXMZP,URXMZP,2017-2018,2986,2762,5569,1765,1448,500
NHANES_HIGH_CHOLESTEROL,NHANES_URXP02,URXP02,2001-2002,2901,2748,5411,1713,954,344
NHANES_HIGH_CHOLESTEROL,NHANES_URXP02,URXP02,2003-2004,2697,2575,5041,1585,910,402
NHANES_HIGH_CHOLESTEROL,NHANES_URXP02,URXP02,2005-2006,2638,2446,4979,1543,889,357
NHANES_HIGH_CHOLESTEROL,NHANES_URXP02,URXP02,2007-2008,2718,2531,5935,1900,1144,525
NHANES_HIGH_CHOLESTEROL,NHANES_URXP02,URXP02,2009-2010,2819,2747,6218,1967,1202,512
NHANES_HIGH_CHOLESTEROL,NHANES_URXP02,URXP02,2011-2012,2594,2492,5560,1775,1515,533
NHANES_HIGH_CHOLESTEROL,NHANES_URXP02,URXP02,2013-2014,2755,2641,5769,1858,1640,582
NHANES_HIGH_CHOLESTEROL,NHANES_URXP02,URXP02,2015-2016,3279,2986,5719,1861,1537,540
NHANES_HIGH_CHOLESTEROL,NHANES_URXP04,URXP04,2001-2002,2901,2745,5411,1713,953,342
NHANES_HIGH_CHOLESTEROL,NHANES_URXP04,URXP04,2003-2004,2697,2521,5041,1585,888,384
NHANES_HIGH_CHOLESTEROL,NHANES_URXP04,URXP04,2005-2006,2638,2431,4979,1543,887,354
NHANES_HIGH_CHOLESTEROL,NHANES_URXP04,URXP04,2007-2008,2718,2582,5935,1900,1167,538
NHANES_HIGH_CHOLESTEROL,NHANES_URXP04,URXP04,2009-2010,2819,2747,6218,1967,1202,512
NHANES_HIGH_CHOLESTEROL,NHANES_URXP04,URXP04,2011-2012,2594,2492,5560,1775,1515,533
NHANES_HIGH_CHOLESTEROL,NHANES_URXP04,URXP04,2013-2014,2755,2650,5769,1858,1649,584
NHANES_HIGH_CHOLESTEROL,NHANES_URXP04,URXP04,2015-2016,3279,3037,5719,1861,1577,562
NHANES_HIGH_CHOLESTEROL,NHANES_URXP04,URXP04,2017-2018,2979,2774,5569,1757,1435,519
NHANES_HIGH_CHOLESTEROL,NHANES_URXP10,URXP10,2001-2002,2901,2747,5411,1713,952,342
NHANES_HIGH_CHOLESTEROL,NHANES_URXP10,URXP10,2003-2004,2697,2515,5041,1585,890,388
NHANES_HIGH_CHOLESTEROL,NHANES_URXP10,URXP10,2005-2006,2638,2415,4979,1543,879,354
NHANES_HIGH_CHOLESTEROL,NHANES_URXP10,URXP10,2007-2008,2718,2581,5935,1900,1157,533
NHANES_HIGH_CHOLESTEROL,NHANES_URXP10,URXP10,2009-2010,2819,2746,6218,1967,1202,512
NHANES_HIGH_CHOLESTEROL,NHANES_URXP10,URXP10,2011-2012,2594,2487,5560,1775,1512,532
NHANES_HIGH_CHOLESTEROL,NHANES_URXP10,URXP10,2013-2014,2755,2650,5769,1858,1649,584
NHANES_HIGH_CHOLESTEROL,NHANES_URXP10,URXP10,2015-2016,3279,3036,5719,1861,1576,562
NHANES_HIGH_CHOLESTEROL,NHANES_URXP10,URXP10,2017-2018,2979,2775,5569,1757,1436,520
NHANES_HIGH_CHOLESTEROL,NHANES_URXP25,URXP25,2013-2014,2755,2650,5769,1858,1649,584
NHANES_HIGH_CHOLESTEROL,NHANES_URXP25,URXP25,2015-2016,3279,3035,5719,1861,1578,563
NHANES_HIGH_CHOLESTEROL,NHANES_URXP25,URXP25,2017-2018,2979,2774,5569,1757,1436,520
NHANES_HIGH_CHOLESTEROL,NHANES_URXUBA,URXUBA,1999-2000,2547,2180,4880,1448,710,242
NHANES_HIGH_CHOLESTEROL,NHANES_URXUBA,URXUBA,2001-2002,2804,2690,5411,1621,932,369
NHANES_HIGH_CHOLESTEROL,NHANES_URXUBA,URXUBA,2003-2004,2673,2558,5041,1611,1018,470
NHANES_HIGH_CHOLESTEROL,NHANES_URXUBA,URXUBA,2005-2006,2692,2576,4979,1593,976,383
NHANES_HIGH_CHOLESTEROL,NHANES_URXUBA,URXUBA,2007-2008,2720,2627,5935,1920,1176,521
NHANES_HIGH_CHOLESTEROL,NHANES_URXUBA,URXUBA,2009-2010,2941,2848,6218,2073,1267,539
NHANES_HIGH_CHOLESTEROL,NHANES_URXUBA,URXUBA,2011-2012,2594,2504,5560,1775,1521,534
NHANES_HIGH_CHOLESTEROL,NHANES_URXUBA,URXUBA,2013-2014,2755,2664,5769,1858,1658,587
NHANES_HIGH_CHOLESTEROL,NHANES_URXUBA,URXUBA,2015-2016,3279,3061,5719,1861,1580,563
NHANES_HIGH_CHOLESTEROL,NHANES_URXUBA,URXUBA,2017-2018,2979,2808,5569,1757,1442,522
NHANES_HIGH_CHOLESTEROL,NHANES_URXUCD,URXUCD,2003-2004,2673,2543,5041,1611,1010,465
NHANES_HIGH_CHOLESTEROL,NHANES_URXUCD,URXUCD,2005-2006,2692,2576,4979,1593,976,383
NHANES_HIGH_CHOLESTEROL,NHANES_URXUCD,URXUCD,2007-2008,2720,2627,5935,1920,1176,521
NHANES_HIGH_CHOLESTEROL,NHANES_URXUCD,URXUCD,2009-2010,2941,2848,6218,2073,1267,539
NHANES_HIGH_CHOLESTEROL,NHANES_URXUCD,URXUCD,2011-2012,2594,2504,5560,1775,1521,534
NHANES_HIGH_CHOLESTEROL,NHANES_URXUCD,URXUCD,2013-2014,2755,2664,5769,1858,1658,587
NHANES_HIGH_CHOLESTEROL,NHANES_URXUCD,URXUCD,2015-2016,3279,3061,5719,1861,1580,563
NHANES_HIGH_CHOLESTEROL,NHANES_URXUCD,URXUCD,2017-2018,2979,2808,5569,1757,1442,522
NHANES_HIGH_CHOLESTEROL,NHANES_URXUCO,URXUCO,1999-2000,2547,2465,4880,1448,784,277
NHANES_HIGH_CHOLESTEROL,NHANES_URXUCO,URXUCO,2001-2002,2804,2690,5411,1621,932,369
NHANES_HIGH_CHOLESTEROL,NHANES_URXUCO,URXUCO,2003-2004,2673,2558,5041,1611,1018,470
NHANES_HIGH_CHOLESTEROL,NHANES_URXUCO,URXUCO,2005-2006,2692,2576,4979,1593,976,383
NHANES_HIGH_CHOLESTEROL,NHANES_URXUCO,URXUCO,2007-2008,2720,2627,5935,1920,1176,521
NHANES_HIGH_CHOLESTEROL,NHANES_URXUCO,URXUCO,2009-2010,2941,2848,6218,2073,1267,539
NHANES_HIGH_CHOLESTEROL,NHANES_URXUCO,URXUCO,2011-2012,2594,2504,5560,1775,1521,534
NHANES_HIGH_CHOLESTEROL,NHANES_URXUCO,URXUCO,2013-2014,2755,2664,5769,1858,1658,587
NHANES_HIGH_CHOLESTEROL,NHANES_URXUCO,URXUCO,2015-2016,3279,3061,5719,1861,1580,563
NHANES_HIGH_CHOLESTEROL,NHANES_URXUCO,URXUCO,2017-2018,2979,2808,5569,1757,1442,522
NHANES_HIGH_CHOLESTEROL,NHANES_URXUCS,URXUCS,1999-2000,2547,2464,4880,1448,784,277
NHANES_HIGH_CHOLESTEROL,NHANES_URXUCS,URXUCS,2001-2002,2804,2690,5411,1621,932,369
NHANES_HIGH_CHOLESTEROL,NHANES_URXUCS,URXUCS,2003-2004,2673,2558,5041,1611,1018,470
NHANES_HIGH_CHOLESTEROL,NHANES_URXUCS,URXUCS,2005-2006,2692,2576,4979,1593,976,383
NHANES_HIGH_CHOLESTEROL,NHANES_URXUCS,URXUCS,2007-2008,2720,2627,5935,1920,1176,521
NHANES_HIGH_CHOLESTEROL,NHANES_URXUCS,URXUCS,2009-2010,2941,2848,6218,2073,1267,539
NHANES_HIGH_CHOLESTEROL,NHANES_URXUCS,URXUCS,2011-2012,2594,2503,5560,1775,1520,533
NHANES_HIGH_CHOLESTEROL,NHANES_URXUCS,URXUCS,2013-2014,2755,2664,5769,1858,1658,587
NHANES_HIGH_CHOLESTEROL,NHANES_URXUCS,URXUCS,2015-2016,3279,3061,5719,1861,1580,563
NHANES_HIGH_CHOLESTEROL,NHANES_URXUCS,URXUCS,2017-2018,2979,2808,5569,1757,1442,522
NHANES_HIGH_CHOLESTEROL,NHANES_URXUMO,URXUMO,1999-2000,2547,2257,4880,1448,718,249
NHANES_HIGH_CHOLESTEROL,NHANES_URXUMO,URXUMO,2001-2002,2804,2690,5411,1621,932,369
NHANES_HIGH_CHOLESTEROL,NHANES_URXUMO,URXUMO,2003-2004,2673,2558,5041,1611,1018,470
NHANES_HIGH_CHOLESTEROL,NHANES_URXUMO,URXUMO,2005-2006,2692,2576,4979,1593,976,383
NHANES_HIGH_CHOLESTEROL,NHANES_URXUMO,URXUMO,2007-2008,2720,2627,5935,1920,1176,521
NHANES_HIGH_CHOLESTEROL,NHANES_URXUMO,URXUMO,2009-2010,2941,2848,6218,2073,1267,539
NHANES_HIGH_CHOLESTEROL,NHANES_URXUMO,URXUMO,2011-2012,2594,2504,5560,1775,1521,534
NHANES_HIGH_CHOLESTEROL,NHANES_URXUMO,URXUMO,2013-2014,2755,2664,5769,1858,1658,587
NHANES_HIGH_CHOLESTEROL,NHANES_URXUMO,URXUMO,2015-2016,3279,3060,5719,1861,1579,563
NHANES_HIGH_CHOLESTEROL,NHANES_URXUMO,URXUMO,2017-2018,2979,2808,5569,1757,1442,522
NHANES_HIGH_CHOLESTEROL,NHANES_URXUPB,URXUPB,1999-2000,2547,2465,4880,1448,784,277
NHANES_HIGH_CHOLESTEROL,NHANES_URXUPB,URXUPB,2001-2002,2804,2690,5411,1621,932,369
NHANES_HIGH_CHOLESTEROL,NHANES_URXUPB,URXUPB,2003-2004,2673,2558,5041,1611,1018,470
NHANES_HIGH_CHOLESTEROL,NHANES_URXUPB,URXUPB,2005-2006,2692,2576,4979,1593,976,383
NHANES_HIGH_CHOLESTEROL,NHANES_URXUPB,URXUPB,2007-2008,2720,2627,5935,1920,1176,521
NHANES_HIGH_CHOLESTEROL,NHANES_URXUPB,URXUPB,2009-2010,2941,2848,6218,2073,1267,539
NHANES_HIGH_CHOLESTEROL,NHANES_URXUPB,URXUPB,2011-2012,2594,2504,5560,1775,1521,534
NHANES_HIGH_CHOLESTEROL,NHANES_URXUPB,URXUPB,2013-2014,2755,2664,5769,1858,1658,587
NHANES_HIGH_CHOLESTEROL,NHANES_URXUPB,URXUPB,2015-2016,3279,3061,5719,1861,1580,563
NHANES_HIGH_CHOLESTEROL,NHANES_URXUPB,URXUPB,2017-2018,2979,2405,5569,1757,1442,522
NHANES_HIGH_CHOLESTEROL,NHANES_URXUSB,URXUSB,1999-2000,2547,2276,4880,1448,716,253
NHANES_HIGH_CHOLESTEROL,NHANES_URXUSB,URXUSB,2001-2002,2804,2690,5411,1621,932,369
NHANES_HIGH_CHOLESTEROL,NHANES_URXUSB,URXUSB,2003-2004,2673,2558,5041,1611,1018,470
NHANES_HIGH_CHOLESTEROL,NHANES_URXUSB,URXUSB,2005-2006,2692,2576,4979,1593,976,383
NHANES_HIGH_CHOLESTEROL,NHANES_URXUSB,URXUSB,2007-2008,2720,2627,5935,1920,1176,521
NHANES_HIGH_CHOLESTEROL,NHANES_URXUSB,URXUSB,2009-2010,2941,2847,6218,2073,1267,539
NHANES_HIGH_CHOLESTEROL,NHANES_URXUSB,URXUSB,2011-2012,2594,2504,5560,1775,1521,534
NHANES_HIGH_CHOLESTEROL,NHANES_URXUSB,URXUSB,2013-2014,2755,2664,5769,1858,1658,587
NHANES_HIGH_CHOLESTEROL,NHANES_URXUSB,URXUSB,2015-2016,3279,3061,5719,1861,1580,563
NHANES_HIGH_CHOLESTEROL,NHANES_URXUSB,URXUSB,2017-2018,2979,2808,5569,1757,1442,522
NHANES_HIGH_CHOLESTEROL,NHANES_URXUSN,URXUSN,2011-2012,2594,2504,5560,1775,1521,534
NHANES_HIGH_CHOLESTEROL,NHANES_URXUSN,URXUSN,2013-2014,2755,2664,5769,1858,1658,587
NHANES_HIGH_CHOLESTEROL,NHANES_URXUSN,URXUSN,2015-2016,3279,3060,5719,1861,1579,563
NHANES_HIGH_CHOLESTEROL,NHANES_URXUSN,URXUSN,2017-2018,2979,2808,5569,1757,1442,522
NHANES_HIGH_CHOLESTEROL,NHANES_URXUSR,URXUSR,2011-2012,2594,2503,5560,1775,1520,533
NHANES_HIGH_CHOLESTEROL,NHANES_URXUSR,URXUSR,2013-2014,2755,2664,5769,1858,1658,587
NHANES_HIGH_CHOLESTEROL,NHANES_URXUSR,URXUSR,2015-2016,3279,3061,5719,1861,1580,563
NHANES_HIGH_CHOLESTEROL,NHANES_URXUTL,URXUTL,1999-2000,2547,2413,4880,1448,768,269
NHANES_HIGH_CHOLESTEROL,NHANES_URXUTL,URXUTL,2001-2002,2804,2653,5411,1621,925,366
NHANES_HIGH_CHOLESTEROL,NHANES_URXUTL,URXUTL,2003-2004,2673,2558,5041,1611,1018,470
NHANES_HIGH_CHOLESTEROL,NHANES_URXUTL,URXUTL,2005-2006,2692,2576,4979,1593,976,383
NHANES_HIGH_CHOLESTEROL,NHANES_URXUTL,URXUTL,2007-2008,2720,2627,5935,1920,1176,521
NHANES_HIGH_CHOLESTEROL,NHANES_URXUTL,URXUTL,2009-2010,2941,2848,6218,2073,1267,539
NHANES_HIGH_CHOLESTEROL,NHANES_URXUTL,URXUTL,2011-2012,2594,2504,5560,1775,1521,534
NHANES_HIGH_CHOLESTEROL,NHANES_URXUTL,URXUTL,2013-2014,2755,2664,5769,1858,1658,587
NHANES_HIGH_CHOLESTEROL,NHANES_URXUTL,URXUTL,2015-2016,3279,3061,5719,1861,1580,563
NHANES_HIGH_CHOLESTEROL,NHANES_URXUTL,URXUTL,2017-2018,2979,2808,5569,1757,1442,522
NHANES_HIGH_CHOLESTEROL,NHANES_URXUTU,URXUTU,1999-2000,2547,2338,4880,1448,752,268
NHANES_HIGH_CHOLESTEROL,NHANES_URXUTU,URXUTU,2001-2002,2804,2652,5411,1621,926,365
NHANES_HIGH_CHOLESTEROL,NHANES_URXUTU,URXUTU,2003-2004,2673,2558,5041,1611,1018,470
NHANES_HIGH_CHOLESTEROL,NHANES_URXUTU,URXUTU,2005-2006,2692,2576,4979,1593,976,383
NHANES_HIGH_CHOLESTEROL,NHANES_URXUTU,URXUTU,2007-2008,2720,2627,5935,1920,1176,521
NHANES_HIGH_CHOLESTEROL,NHANES_URXUTU,URXUTU,2009-2010,2941,2847,6218,2073,1266,538
NHANES_HIGH_CHOLESTEROL,NHANES_URXUTU,URXUTU,2011-2012,2594,2491,5560,1775,1512,531
